step,id,x,y,gx,gy,priority,battery,blocked,charging
237,18,1,0,1,1,2,-137,234,1
237,19,3,2,1,1,2,-137,223,1
237,20,19,1,18,1,1,-137,232,1
237,21,16,1,18,1,1,-137,226,1
237,22,-1,-1,-1,-1,0,83,0,0
237,23,3,1,1,1,1,-137,225,1
237,24,18,2,18,1,1,-137,231,1
237,25,19,2,18,1,2,-137,231,1
237,26,-1,-1,-1,-1,1,89,0,0
237,27,5,1,1,1,0,-137,228,1
237,28,0,1,1,1,2,-137,233,1
237,29,2,2,1,1,2,-137,225,1
238,0,2,18,1,18,1,-138,231,1
238,1,3,18,1,18,2,-138,226,1
238,2,4,1,1,1,0,-138,229,1
238,3,2,17,1,18,0,-138,226,1
238,4,18,18,9,18,1,26,0,0
238,5,2,1,11,1,2,25,0,0
238,6,17,18,18,18,2,-138,233,1
238,7,1,18,17,7,1,24,231,0
238,8,7,1,1,1,0,-138,224,1
238,9,-1,-1,-1,-1,1,87,0,0
238,10,18,1,19,16,0,26,0,0
238,11,6,1,1,1,1,-138,229,1
238,12,1,17,1,18,2,-138,235,1
238,13,0,18,1,18,2,-138,234,1
238,14,1,19,1,18,1,-138,235,1
238,15,17,1,18,1,-1,-138,226,1
238,16,4,18,1,18,2,-138,226,1
238,17,1,2,1,1,2,-138,233,1
238,18,1,0,1,1,2,-138,235,1
238,19,3,2,1,1,2,-138,224,1
238,20,19,1,18,1,1,-138,233,1
238,21,16,1,18,1,1,-138,227,1
238,22,-1,-1,-1,-1,0,83,0,0
238,23,3,1,1,1,1,-138,226,1
238,24,18,2,18,1,1,-138,232,1
238,25,19,2,18,1,2,-138,232,1
238,26,-1,-1,-1,-1,1,89,0,0
238,27,5,1,1,1,0,-138,229,1
238,28,0,1,1,1,2,-138,234,1
238,29,2,2,1,1,2,-138,226,1
239,0,2,18,1,18,1,-139,232,1
239,1,3,18,1,18,2,-139,227,1
239,2,4,1,1,1,0,-139,230,1
239,3,2,17,1,18,0,-139,227,1
239,4,18,19,9,18,1,25,0,0
239,5,1,1,11,1,2,24,0,0
239,6,17,18,18,18,2,-139,234,1
239,7,1,18,17,7,1,23,232,0
239,8,7,1,1,1,0,-139,225,1
239,9,-1,-1,-1,-1,1,87,0,0
239,10,18,0,19,16,0,25,0,0
239,11,6,1,1,1,1,-139,230,1
239,12,1,17,1,18,2,-139,236,1
239,13,0,18,1,18,2,-139,235,1
239,14,1,19,1,18,1,-139,236,1
239,15,17,1,18,1,-1,-139,227,1
239,16,4,18,1,18,2,-139,227,1
239,17,1,2,1,1,2,-139,234,1
239,18,1,0,1,1,2,-139,236,1
239,19,3,2,1,1,2,-139,225,1
239,20,19,1,18,1,1,-139,234,1
239,21,16,1,18,1,1,-139,228,1
239,22,-1,-1,-1,-1,0,83,0,0
239,23,3,1,1,1,1,-139,227,1
239,24,18,2,18,1,1,-139,233,1
239,25,19,2,18,1,2,-139,233,1
239,26,-1,-1,-1,-1,1,89,0,0
239,27,5,1,1,1,0,-139,230,1
239,28,0,1,1,1,2,-139,235,1
239,29,2,2,1,1,2,-139,227,1
240,0,2,18,1,18,1,-140,233,1
240,1,3,18,1,18,2,-140,228,1
240,2,4,1,1,1,0,-140,231,1
240,3,2,17,1,18,0,-140,228,1
240,4,18,18,9,18,1,24,0,0
240,5,2,1,11,1,2,23,0,0
240,6,17,18,18,18,2,-140,235,1
240,7,1,18,17,7,1,22,233,0
240,8,7,1,1,1,0,-140,226,1
240,9,-1,-1,-1,-1,1,87,0,0
240,10,18,1,19,16,0,24,0,0
240,11,6,1,1,1,1,-140,231,1
240,12,1,17,1,18,2,-140,237,1
240,13,0,18,1,18,2,-140,236,1
240,14,1,19,1,18,1,-140,237,1
240,15,17,1,18,1,-1,-140,228,1
240,16,4,18,1,18,2,-140,228,1
240,17,1,2,1,1,2,-140,235,1
240,18,1,0,1,1,2,-140,237,1
240,19,3,2,1,1,2,-140,226,1
240,20,19,1,18,1,1,-140,235,1
240,21,16,1,18,1,1,-140,229,1
240,22,-1,-1,-1,-1,0,83,0,0
240,23,3,1,1,1,1,-140,228,1
240,24,18,2,18,1,1,-140,234,1
240,25,19,2,18,1,2,-140,234,1
240,26,-1,-1,-1,-1,1,89,0,0
240,27,5,1,1,1,0,-140,231,1
240,28,0,1,1,1,2,-140,236,1
240,29,2,2,1,1,2,-140,228,1
241,0,2,18,1,18,1,-141,234,1
241,1,3,18,1,18,2,-141,229,1
241,2,4,1,1,1,0,-141,232,1
241,3,2,17,1,18,0,-141,229,1
241,4,18,19,9,18,1,23,0,0
241,5,1,1,11,1,2,22,0,0
241,6,17,18,18,18,2,-141,236,1
241,7,1,18,17,7,1,21,234,0
241,8,7,1,1,1,0,-141,227,1
241,9,-1,-1,-1,-1,1,87,0,0
241,10,18,0,19,16,0,23,0,0
241,11,6,1,1,1,1,-141,232,1
241,12,1,17,1,18,2,-141,238,1
241,13,0,18,1,18,2,-141,237,1
241,14,1,19,1,18,1,-141,238,1
241,15,17,1,18,1,-1,-141,229,1
241,16,4,18,1,18,2,-141,229,1
241,17,1,2,1,1,2,-141,236,1
241,18,1,0,1,1,2,-141,238,1
241,19,3,2,1,1,2,-141,227,1
241,20,19,1,18,1,1,-141,236,1
241,21,16,1,18,1,1,-141,230,1
241,22,-1,-1,-1,-1,0,83,0,0
241,23,3,1,1,1,1,-141,229,1
241,24,18,2,18,1,1,-141,235,1
241,25,19,2,18,1,2,-141,235,1
241,26,-1,-1,-1,-1,1,89,0,0
241,27,5,1,1,1,0,-141,232,1
241,28,0,1,1,1,2,-141,237,1
241,29,2,2,1,1,2,-141,229,1
242,0,2,18,1,18,1,-142,235,1
242,1,3,18,1,18,2,-142,230,1
242,2,4,1,1,1,0,-142,233,1
242,3,2,17,1,18,0,-142,230,1
242,4,18,18,9,18,1,22,0,0
242,5,2,1,11,1,2,21,0,0
242,6,17,18,18,18,2,-142,237,1
242,7,1,18,17,7,1,20,235,0
242,8,7,1,1,1,0,-142,228,1
242,9,-1,-1,-1,-1,1,87,0,0
242,10,18,1,19,16,0,22,0,0
242,11,6,1,1,1,1,-142,233,1
242,12,1,17,1,18,2,-142,239,1
242,13,0,18,1,18,2,-142,238,1
242,14,1,19,1,18,1,-142,239,1
242,15,17,1,18,1,-1,-142,230,1
242,16,4,18,1,18,2,-142,230,1
242,17,1,2,1,1,2,-142,237,1
242,18,1,0,1,1,2,-142,239,1
242,19,3,2,1,1,2,-142,228,1
242,20,19,1,18,1,1,-142,237,1
242,21,16,1,18,1,1,-142,231,1
242,22,-1,-1,-1,-1,0,83,0,0
242,23,3,1,1,1,1,-142,230,1
242,24,18,2,18,1,1,-142,236,1
242,25,19,2,18,1,2,-142,236,1
242,26,-1,-1,-1,-1,1,89,0,0
242,27,5,1,1,1,0,-142,233,1
242,28,0,1,1,1,2,-142,238,1
242,29,2,2,1,1,2,-142,230,1
243,0,2,18,1,18,1,-143,236,1
243,1,3,18,1,18,2,-143,231,1
243,2,4,1,1,1,0,-143,234,1
243,3,2,17,1,18,0,-143,231,1
243,4,18,17,9,18,1,21,0,0
243,5,1,1,11,1,2,20,0,0
243,6,17,18,18,18,2,-143,238,1
243,7,1,18,1,18,1,19,236,1
243,8,7,1,1,1,0,-143,229,1
243,9,-1,-1,-1,-1,1,87,0,0
243,10,18,0,19,16,0,21,0,0
243,11,6,1,1,1,1,-143,234,1
243,12,1,17,1,18,2,-143,240,1
243,13,0,18,1,18,2,-143,239,1
243,14,1,19,1,18,1,-143,240,1
243,15,17,1,18,1,-1,-143,231,1
243,16,4,18,1,18,2,-143,231,1
243,17,1,2,1,1,2,-143,238,1
243,18,1,0,1,1,2,-143,240,1
243,19,3,2,1,1,2,-143,229,1
243,20,19,1,18,1,1,-143,238,1
243,21,16,1,18,1,1,-143,232,1
243,22,-1,-1,-1,-1,0,83,0,0
243,23,3,1,1,1,1,-143,231,1
243,24,18,2,18,1,1,-143,237,1
243,25,19,2,18,1,2,-143,237,1
243,26,-1,-1,-1,-1,1,89,0,0
243,27,5,1,1,1,0,-143,234,1
243,28,0,1,1,1,2,-143,239,1
243,29,2,2,1,1,2,-143,231,1
244,0,2,18,1,18,1,-144,237,1
244,1,3,18,1,18,2,-144,232,1
244,2,4,1,1,1,0,-144,235,1
244,3,2,17,1,18,0,-144,232,1
244,4,18,18,9,18,1,20,0,0
244,5,2,1,1,1,2,19,0,1
244,6,17,18,18,18,2,-144,239,1
244,7,1,18,17,7,1,99,237,0
244,8,7,1,1,1,0,-144,230,1
244,9,-1,-1,-1,-1,1,87,0,0
244,10,18,1,19,16,0,20,0,0
244,11,6,1,1,1,1,-144,235,1
244,12,1,17,1,18,2,-144,241,1
244,13,0,18,1,18,2,-144,240,1
244,14,1,19,1,18,1,-144,241,1
244,15,17,1,18,1,-1,-144,232,1
244,16,4,18,1,18,2,-144,232,1
244,17,1,2,1,1,2,-144,239,1
244,18,1,0,1,1,2,-144,241,1
244,19,3,2,1,1,2,-144,230,1
244,20,19,1,18,1,1,-144,239,1
244,21,16,1,18,1,1,-144,233,1
244,22,-1,-1,-1,-1,0,83,0,0
244,23,3,1,1,1,1,-144,232,1
244,24,18,2,18,1,1,-144,238,1
244,25,19,2,18,1,2,-144,238,1
244,26,-1,-1,-1,-1,1,89,0,0
244,27,5,1,1,1,0,-144,235,1
244,28,0,1,1,1,2,-144,240,1
244,29,2,2,1,1,2,-144,232,1
245,0,2,18,1,18,1,-145,238,1
245,1,3,18,1,18,2,-145,233,1
245,2,4,1,1,1,0,-145,236,1
245,3,2,17,1,18,0,-145,233,1
245,4,18,17,18,18,1,19,0,1
245,5,1,1,1,1,2,18,0,1
245,6,17,18,18,18,2,-145,240,1
245,7,1,18,17,7,1,98,238,0
245,8,7,1,1,1,0,-145,231,1
245,9,-1,-1,-1,-1,1,87,0,0
245,10,18,0,18,1,0,19,0,1
245,11,6,1,1,1,1,-145,236,1
245,12,1,17,1,18,2,-145,242,1
245,13,0,18,1,18,2,-145,241,1
245,14,1,19,1,18,1,-145,242,1
245,15,17,1,18,1,-1,-145,233,1
245,16,4,18,1,18,2,-145,233,1
245,17,1,2,1,1,2,-145,240,1
245,18,1,0,1,1,2,-145,242,1
245,19,3,2,1,1,2,-145,231,1
245,20,19,1,18,1,1,-145,240,1
245,21,16,1,18,1,1,-145,234,1
245,22,-1,-1,-1,-1,0,83,0,0
245,23,3,1,1,1,1,-145,233,1
245,24,18,2,18,1,1,-145,239,1
245,25,19,2,18,1,2,-145,239,1
245,26,-1,-1,-1,-1,1,89,0,0
245,27,5,1,1,1,0,-145,236,1
245,28,0,1,1,1,2,-145,241,1
245,29,2,2,1,1,2,-145,233,1
246,0,2,18,1,18,1,-146,239,1
246,1,3,18,1,18,2,-146,234,1
246,2,4,1,1,1,0,-146,237,1
246,3,2,17,1,18,0,-146,234,1
246,4,18,18,18,18,1,18,0,1
246,5,2,1,11,1,2,99,0,0
246,6,17,18,18,18,2,-146,241,1
246,7,1,18,17,7,1,97,239,0
246,8,7,1,1,1,0,-146,232,1
246,9,-1,-1,-1,-1,1,87,0,0
246,10,18,1,18,1,0,18,0,1
246,11,6,1,1,1,1,-146,237,1
246,12,1,17,1,18,2,-146,243,1
246,13,0,18,1,18,2,-146,242,1
246,14,1,19,1,18,1,-146,243,1
246,15,17,1,18,1,-1,-146,234,1
246,16,4,18,1,18,2,-146,234,1
246,17,1,2,1,1,2,-146,241,1
246,18,1,0,1,1,2,-146,243,1
246,19,3,2,1,1,2,-146,232,1
246,20,19,1,18,1,1,-146,241,1
246,21,16,1,18,1,1,-146,235,1
246,22,-1,-1,-1,-1,0,83,0,0
246,23,3,1,1,1,1,-146,234,1
246,24,18,2,18,1,1,-146,240,1
246,25,19,2,18,1,2,-146,240,1
246,26,-1,-1,-1,-1,1,89,0,0
246,27,5,1,1,1,0,-146,237,1
246,28,0,1,1,1,2,-146,242,1
246,29,2,2,1,1,2,-146,234,1
247,0,2,18,1,18,1,-147,240,1
247,1,3,18,1,18,2,-147,235,1
247,2,4,1,1,1,0,-147,238,1
247,3,2,17,1,18,0,-147,235,1
247,4,18,19,9,18,1,99,0,0
247,5,1,1,11,1,2,98,0,0
247,6,17,18,18,18,2,-147,242,1
247,7,1,18,17,7,1,96,240,0
247,8,7,1,1,1,0,-147,233,1
247,9,-1,-1,-1,-1,1,87,0,0
247,10,18,0,19,16,0,99,0,0
247,11,6,1,1,1,1,-147,238,1
247,12,1,17,1,18,2,-147,244,1
247,13,0,18,1,18,2,-147,243,1
247,14,1,19,1,18,1,-147,244,1
247,15,17,1,18,1,-1,-147,235,1
247,16,4,18,1,18,2,-147,235,1
247,17,1,2,1,1,2,-147,242,1
247,18,1,0,1,1,2,-147,244,1
247,19,3,2,1,1,2,-147,233,1
247,20,19,1,18,1,1,-147,242,1
247,21,16,1,18,1,1,-147,236,1
247,22,-1,-1,-1,-1,0,83,0,0
247,23,3,1,1,1,1,-147,235,1
247,24,18,2,18,1,1,-147,241,1
247,25,19,2,18,1,2,-147,241,1
247,26,-1,-1,-1,-1,1,89,0,0
247,27,5,1,1,1,0,-147,238,1
247,28,0,1,1,1,2,-147,243,1
247,29,2,2,1,1,2,-147,235,1
248,0,2,18,1,18,1,-148,241,1
248,1,3,18,1,18,2,-148,236,1
248,2,4,1,1,1,0,-148,239,1
248,3,2,17,1,18,0,-148,236,1
248,4,18,18,9,18,1,98,0,0
248,5,2,1,11,1,2,97,0,0
248,6,17,18,18,18,2,-148,243,1
248,7,1,18,17,7,1,95,241,0
248,8,7,1,1,1,0,-148,234,1
248,9,-1,-1,-1,-1,1,87,0,0
248,10,18,1,19,16,0,98,0,0
248,11,6,1,1,1,1,-148,239,1
248,12,1,17,1,18,2,-148,245,1
248,13,0,18,1,18,2,-148,244,1
248,14,1,19,1,18,1,-148,245,1
248,15,17,1,18,1,-1,-148,236,1
248,16,4,18,1,18,2,-148,236,1
248,17,1,2,1,1,2,-148,243,1
248,18,1,0,1,1,2,-148,245,1
248,19,3,2,1,1,2,-148,234,1
248,20,19,1,18,1,1,-148,243,1
248,21,16,1,18,1,1,-148,237,1
248,22,-1,-1,-1,-1,0,83,0,0
248,23,3,1,1,1,1,-148,236,1
248,24,18,2,18,1,1,-148,242,1
248,25,19,2,18,1,2,-148,242,1
248,26,-1,-1,-1,-1,1,89,0,0
248,27,5,1,1,1,0,-148,239,1
248,28,0,1,1,1,2,-148,244,1
248,29,2,2,1,1,2,-148,236,1
249,0,2,18,1,18,1,-149,242,1
249,1,3,18,1,18,2,-149,237,1
249,2,4,1,1,1,0,-149,240,1
249,3,2,17,1,18,0,-149,237,1
249,4,18,19,9,18,1,97,0,0
249,5,1,1,11,1,2,96,0,0
249,6,17,18,18,18,2,-149,244,1
249,7,1,18,17,7,1,94,242,0
249,8,7,1,1,1,0,-149,235,1
249,9,-1,-1,-1,-1,1,87,0,0
249,10,18,0,19,16,0,97,0,0
249,11,6,1,1,1,1,-149,240,1
249,12,1,17,1,18,2,-149,246,1
249,13,0,18,1,18,2,-149,245,1
249,14,1,19,1,18,1,-149,246,1
249,15,17,1,18,1,-1,-149,237,1
249,16,4,18,1,18,2,-149,237,1
249,17,1,2,1,1,2,-149,244,1
249,18,1,0,1,1,2,-149,246,1
249,19,3,2,1,1,2,-149,235,1
249,20,19,1,18,1,1,-149,244,1
249,21,16,1,18,1,1,-149,238,1
249,22,-1,-1,-1,-1,0,83,0,0
249,23,3,1,1,1,1,-149,237,1
249,24,18,2,18,1,1,-149,243,1
249,25,19,2,18,1,2,-149,243,1
249,26,-1,-1,-1,-1,1,89,0,0
249,27,5,1,1,1,0,-149,240,1
249,28,0,1,1,1,2,-149,245,1
249,29,2,2,1,1,2,-149,237,1
250,0,2,18,1,18,1,-150,243,1
250,1,3,18,1,18,2,-150,238,1
250,2,4,1,1,1,0,-150,241,1
250,3,2,17,1,18,0,-150,238,1
250,4,18,18,9,18,1,96,0,0
250,5,2,1,11,1,2,95,0,0
250,6,17,18,18,18,2,-150,245,1
250,7,1,18,17,7,1,93,243,0
250,8,7,1,1,1,0,-150,236,1
250,9,-1,-1,-1,-1,1,87,0,0
250,10,18,1,19,16,0,96,0,0
250,11,6,1,1,1,1,-150,241,1
250,12,1,17,1,18,2,-150,247,1
250,13,0,18,1,18,2,-150,246,1
250,14,1,19,1,18,1,-150,247,1
250,15,17,1,18,1,-1,-150,238,1
250,16,4,18,1,18,2,-150,238,1
250,17,1,2,1,1,2,-150,245,1
250,18,1,0,1,1,2,-150,247,1
250,19,3,2,1,1,2,-150,236,1
250,20,19,1,18,1,1,-150,245,1
250,21,16,1,18,1,1,-150,239,1
250,22,-1,-1,-1,-1,0,83,0,0
250,23,3,1,1,1,1,-150,238,1
250,24,18,2,18,1,1,-150,244,1
250,25,19,2,18,1,2,-150,244,1
250,26,-1,-1,-1,-1,1,89,0,0
250,27,5,1,1,1,0,-150,241,1
250,28,0,1,1,1,2,-150,246,1
250,29,2,2,1,1,2,-150,238,1
251,0,2,18,1,18,1,-151,244,1
251,1,3,18,1,18,2,-151,239,1
251,2,4,1,1,1,0,-151,242,1
251,3,2,17,1,18,0,-151,239,1
251,4,18,17,9,18,1,95,0,0
251,5,1,1,11,1,2,94,0,0
251,6,17,18,18,18,2,-151,246,1
251,7,1,18,17,7,1,92,244,0
251,8,7,1,1,1,0,-151,237,1
251,9,-1,-1,-1,-1,1,87,0,0
251,10,18,0,19,16,0,95,0,0
251,11,6,1,1,1,1,-151,242,1
251,12,1,17,1,18,2,-151,248,1
251,13,0,18,1,18,2,-151,247,1
251,14,1,19,1,18,1,-151,248,1
251,15,17,1,18,1,-1,-151,239,1
251,16,4,18,1,18,2,-151,239,1
251,17,1,2,1,1,2,-151,246,1
251,18,1,0,1,1,2,-151,248,1
251,19,3,2,1,1,2,-151,237,1
251,20,19,1,18,1,1,-151,246,1
251,21,16,1,18,1,1,-151,240,1
251,22,-1,-1,-1,-1,0,83,0,0
251,23,3,1,1,1,1,-151,239,1
251,24,18,2,18,1,1,-151,245,1
251,25,19,2,18,1,2,-151,245,1
251,26,-1,-1,-1,-1,1,89,0,0
251,27,5,1,1,1,0,-151,242,1
251,28,0,1,1,1,2,-151,247,1
251,29,2,2,1,1,2,-151,239,1
252,0,2,18,1,18,1,-152,245,1
252,1,3,18,1,18,2,-152,240,1
252,2,4,1,1,1,0,-152,243,1
252,3,2,17,1,18,0,-152,240,1
252,4,18,18,9,18,1,94,0,0
252,5,2,1,11,1,2,93,0,0
252,6,17,18,18,18,2,-152,247,1
252,7,1,18,17,7,1,91,245,0
252,8,7,1,1,1,0,-152,238,1
252,9,-1,-1,-1,-1,1,87,0,0
252,10,18,1,19,16,0,94,0,0
252,11,6,1,1,1,1,-152,243,1
252,12,1,17,1,18,2,-152,249,1
252,13,0,18,1,18,2,-152,248,1
252,14,1,19,1,18,1,-152,249,1
252,15,17,1,18,1,-1,-152,240,1
252,16,4,18,1,18,2,-152,240,1
252,17,1,2,1,1,2,-152,247,1
252,18,1,0,1,1,2,-152,249,1
252,19,3,2,1,1,2,-152,238,1
252,20,19,1,18,1,1,-152,247,1
252,21,16,1,18,1,1,-152,241,1
252,22,-1,-1,-1,-1,0,83,0,0
252,23,3,1,1,1,1,-152,240,1
252,24,18,2,18,1,1,-152,246,1
252,25,19,2,18,1,2,-152,246,1
252,26,-1,-1,-1,-1,1,89,0,0
252,27,5,1,1,1,0,-152,243,1
252,28,0,1,1,1,2,-152,248,1
252,29,2,2,1,1,2,-152,240,1
253,0,2,18,1,18,1,-153,246,1
253,1,3,18,1,18,2,-153,241,1
253,2,4,1,1,1,0,-153,244,1
253,3,2,17,1,18,0,-153,241,1
253,4,18,19,9,18,1,93,0,0
253,5,1,1,11,1,2,92,0,0
253,6,17,18,18,18,2,-153,248,1
253,7,1,18,17,7,1,90,246,0
253,8,7,1,1,1,0,-153,239,1
253,9,-1,-1,-1,-1,1,87,0,0
253,10,18,0,19,16,0,93,0,0
253,11,6,1,1,1,1,-153,244,1
253,12,1,17,1,18,2,-153,250,1
253,13,0,18,1,18,2,-153,249,1
253,14,1,19,1,18,1,-153,250,1
253,15,17,1,18,1,-1,-153,241,1
253,16,4,18,1,18,2,-153,241,1
253,17,1,2,1,1,2,-153,248,1
253,18,1,0,1,1,2,-153,250,1
253,19,3,2,1,1,2,-153,239,1
253,20,19,1,18,1,1,-153,248,1
253,21,16,1,18,1,1,-153,242,1
253,22,-1,-1,-1,-1,0,83,0,0
253,23,3,1,1,1,1,-153,241,1
253,24,18,2,18,1,1,-153,247,1
253,25,19,2,18,1,2,-153,247,1
253,26,-1,-1,-1,-1,1,89,0,0
253,27,5,1,1,1,0,-153,244,1
253,28,0,1,1,1,2,-153,249,1
253,29,2,2,1,1,2,-153,241,1
254,0,2,18,1,18,1,-154,247,1
254,1,3,18,1,18,2,-154,242,1
254,2,4,1,1,1,0,-154,245,1
254,3,2,17,1,18,0,-154,242,1
254,4,18,18,9,18,1,92,0,0
254,5,2,1,11,1,2,91,0,0
254,6,17,18,18,18,2,-154,249,1
254,7,1,18,17,7,1,89,247,0
254,8,7,1,1,1,0,-154,240,1
254,9,-1,-1,-1,-1,1,87,0,0
254,10,18,1,19,16,0,92,0,0
254,11,6,1,1,1,1,-154,245,1
254,12,1,17,1,18,2,-154,251,1
254,13,0,18,1,18,2,-154,250,1
254,14,1,19,1,18,1,-154,251,1
254,15,17,1,18,1,-1,-154,242,1
254,16,4,18,1,18,2,-154,242,1
254,17,1,2,1,1,2,-154,249,1
254,18,1,0,1,1,2,-154,251,1
254,19,3,2,1,1,2,-154,240,1
254,20,19,1,18,1,1,-154,249,1
254,21,16,1,18,1,1,-154,243,1
254,22,-1,-1,-1,-1,0,83,0,0
254,23,3,1,1,1,1,-154,242,1
254,24,18,2,18,1,1,-154,248,1
254,25,19,2,18,1,2,-154,248,1
254,26,-1,-1,-1,-1,1,89,0,0
254,27,5,1,1,1,0,-154,245,1
254,28,0,1,1,1,2,-154,250,1
254,29,2,2,1,1,2,-154,242,1
255,0,2,18,1,18,1,-155,248,1
255,1,3,18,1,18,2,-155,243,1
255,2,4,1,1,1,0,-155,246,1
255,3,2,17,1,18,0,-155,243,1
255,4,18,19,9,18,1,91,0,0
255,5,1,1,11,1,2,90,0,0
255,6,17,18,18,18,2,-155,250,1
255,7,1,18,17,7,1,88,248,0
255,8,7,1,1,1,0,-155,241,1
255,9,-1,-1,-1,-1,1,87,0,0
255,10,18,0,19,16,0,91,0,0
255,11,6,1,1,1,1,-155,246,1
255,12,1,17,1,18,2,-155,252,1
255,13,0,18,1,18,2,-155,251,1
255,14,1,19,1,18,1,-155,252,1
255,15,17,1,18,1,-1,-155,243,1
255,16,4,18,1,18,2,-155,243,1
255,17,1,2,1,1,2,-155,250,1
255,18,1,0,1,1,2,-155,252,1
255,19,3,2,1,1,2,-155,241,1
255,20,19,1,18,1,1,-155,250,1
255,21,16,1,18,1,1,-155,244,1
255,22,-1,-1,-1,-1,0,83,0,0
255,23,3,1,1,1,1,-155,243,1
255,24,18,2,18,1,1,-155,249,1
255,25,19,2,18,1,2,-155,249,1
255,26,-1,-1,-1,-1,1,89,0,0
255,27,5,1,1,1,0,-155,246,1
255,28,0,1,1,1,2,-155,251,1
255,29,2,2,1,1,2,-155,243,1
256,0,2,18,1,18,1,-156,249,1
256,1,3,18,1,18,2,-156,244,1
256,2,4,1,1,1,0,-156,247,1
256,3,2,17,1,18,0,-156,244,1
256,4,18,18,9,18,1,90,0,0
256,5,2,1,11,1,2,89,0,0
256,6,17,18,18,18,2,-156,251,1
256,7,1,18,17,7,1,87,249,0
256,8,7,1,1,1,0,-156,242,1
256,9,-1,-1,-1,-1,1,87,0,0
256,10,18,1,19,16,0,90,0,0
256,11,6,1,1,1,1,-156,247,1
256,12,1,17,1,18,2,-156,253,1
256,13,0,18,1,18,2,-156,252,1
256,14,1,19,1,18,1,-156,253,1
256,15,17,1,18,1,-1,-156,244,1
256,16,4,18,1,18,2,-156,244,1
256,17,1,2,1,1,2,-156,251,1
256,18,1,0,1,1,2,-156,253,1
256,19,3,2,1,1,2,-156,242,1
256,20,19,1,18,1,1,-156,251,1
256,21,16,1,18,1,1,-156,245,1
256,22,-1,-1,-1,-1,0,83,0,0
256,23,3,1,1,1,1,-156,244,1
256,24,18,2,18,1,1,-156,250,1
256,25,19,2,18,1,2,-156,250,1
256,26,-1,-1,-1,-1,1,89,0,0
256,27,5,1,1,1,0,-156,247,1
256,28,0,1,1,1,2,-156,252,1
256,29,2,2,1,1,2,-156,244,1
257,0,2,18,1,18,1,-157,250,1
257,1,3,18,1,18,2,-157,245,1
257,2,4,1,1,1,0,-157,248,1
257,3,2,17,1,18,0,-157,245,1
257,4,18,17,9,18,1,89,0,0
257,5,1,1,11,1,2,88,0,0
257,6,17,18,18,18,2,-157,252,1
257,7,1,18,17,7,1,86,250,0
257,8,7,1,1,1,0,-157,243,1
257,9,-1,-1,-1,-1,1,87,0,0
257,10,18,0,19,16,0,89,0,0
257,11,6,1,1,1,1,-157,248,1
257,12,1,17,1,18,2,-157,254,1
257,13,0,18,1,18,2,-157,253,1
257,14,1,19,1,18,1,-157,254,1
257,15,17,1,18,1,-1,-157,245,1
257,16,4,18,1,18,2,-157,245,1
257,17,1,2,1,1,2,-157,252,1
257,18,1,0,1,1,2,-157,254,1
257,19,3,2,1,1,2,-157,243,1
257,20,19,1,18,1,1,-157,252,1
257,21,16,1,18,1,1,-157,246,1
257,22,-1,-1,-1,-1,0,83,0,0
257,23,3,1,1,1,1,-157,245,1
257,24,18,2,18,1,1,-157,251,1
257,25,19,2,18,1,2,-157,251,1
257,26,-1,-1,-1,-1,1,89,0,0
257,27,5,1,1,1,0,-157,248,1
257,28,0,1,1,1,2,-157,253,1
257,29,2,2,1,1,2,-157,245,1
258,0,2,18,1,18,1,-158,251,1
258,1,3,18,1,18,2,-158,246,1
258,2,4,1,1,1,0,-158,249,1
258,3,2,17,1,18,0,-158,246,1
258,4,18,18,9,18,1,88,0,0
258,5,2,1,11,1,2,87,0,0
258,6,17,18,18,18,2,-158,253,1
258,7,1,18,17,7,1,85,251,0
258,8,7,1,1,1,0,-158,244,1
258,9,-1,-1,-1,-1,1,87,0,0
258,10,18,1,19,16,0,88,0,0
258,11,6,1,1,1,1,-158,249,1
258,12,1,17,1,18,2,-158,255,1
258,13,0,18,1,18,2,-158,254,1
258,14,1,19,1,18,1,-158,255,1
258,15,17,1,18,1,-1,-158,246,1
258,16,4,18,1,18,2,-158,246,1
258,17,1,2,1,1,2,-158,253,1
258,18,1,0,1,1,2,-158,255,1
258,19,3,2,1,1,2,-158,244,1
258,20,19,1,18,1,1,-158,253,1
258,21,16,1,18,1,1,-158,247,1
258,22,-1,-1,-1,-1,0,83,0,0
258,23,3,1,1,1,1,-158,246,1
258,24,18,2,18,1,1,-158,252,1
258,25,19,2,18,1,2,-158,252,1
258,26,-1,-1,-1,-1,1,89,0,0
258,27,5,1,1,1,0,-158,249,1
258,28,0,1,1,1,2,-158,254,1
258,29,2,2,1,1,2,-158,246,1
259,0,2,18,1,18,1,-159,252,1
259,1,3,18,1,18,2,-159,247,1
259,2,4,1,1,1,0,-159,250,1
259,3,2,17,1,18,0,-159,247,1
259,4,18,17,9,18,1,87,0,0
259,5,1,1,11,1,2,86,0,0
259,6,17,18,18,18,2,-159,254,1
259,7,1,18,17,7,1,84,252,0
259,8,7,1,1,1,0,-159,245,1
259,9,-1,-1,-1,-1,1,87,0,0
259,10,18,0,19,16,0,87,0,0
259,11,6,1,1,1,1,-159,250,1
259,12,1,17,1,18,2,-159,256,1
259,13,0,18,1,18,2,-159,255,1
259,14,1,19,1,18,1,-159,256,1
259,15,17,1,18,1,-1,-159,247,1
259,16,4,18,1,18,2,-159,247,1
