step,id,x,y,gx,gy
68,7,-1,-1,-1,-1
68,8,-1,-1,-1,-1
68,9,-1,-1,-1,-1
68,10,-1,-1,-1,-1
68,11,-1,-1,-1,-1
68,12,-1,-1,-1,-1
68,13,-1,-1,-1,-1
68,14,-1,-1,-1,-1
68,15,-1,-1,-1,-1
68,16,2,7,3,10
68,17,7,14,16,18
68,18,-1,-1,-1,-1
68,19,-1,-1,-1,-1
68,20,-1,-1,-1,-1
68,21,-1,-1,-1,-1
68,22,-1,-1,-1,-1
68,23,17,12,1,0
68,24,-1,-1,-1,-1
68,25,-1,-1,-1,-1
68,26,17,11,1,15
68,27,-1,-1,-1,-1
68,28,6,13,6,5
68,29,-1,-1,-1,-1
69,0,-1,-1,-1,-1
69,1,-1,-1,-1,-1
69,2,-1,-1,-1,-1
69,3,3,8,3,6
69,4,-1,-1,-1,-1
69,5,-1,-1,-1,-1
69,6,7,6,9,2
69,7,-1,-1,-1,-1
69,8,-1,-1,-1,-1
69,9,-1,-1,-1,-1
69,10,-1,-1,-1,-1
69,11,-1,-1,-1,-1
69,12,-1,-1,-1,-1
69,13,-1,-1,-1,-1
69,14,-1,-1,-1,-1
69,15,-1,-1,-1,-1
69,16,3,7,3,10
69,17,7,15,16,18
69,18,-1,-1,-1,-1
69,19,-1,-1,-1,-1
69,20,-1,-1,-1,-1
69,21,-1,-1,-1,-1
69,22,-1,-1,-1,-1
69,23,17,13,1,0
69,24,-1,-1,-1,-1
69,25,-1,-1,-1,-1
69,26,18,11,1,15
69,27,-1,-1,-1,-1
69,28,6,12,6,5
69,29,-1,-1,-1,-1
70,0,-1,-1,-1,-1
70,1,-1,-1,-1,-1
70,2,-1,-1,-1,-1
70,3,2,8,3,6
70,4,-1,-1,-1,-1
70,5,-1,-1,-1,-1
70,6,7,5,9,2
70,7,-1,-1,-1,-1
70,8,-1,-1,-1,-1
70,9,-1,-1,-1,-1
70,10,-1,-1,-1,-1
70,11,-1,-1,-1,-1
70,12,-1,-1,-1,-1
70,13,-1,-1,-1,-1
70,14,-1,-1,-1,-1
70,15,-1,-1,-1,-1
70,16,2,7,3,10
70,17,7,16,16,18
70,18,-1,-1,-1,-1
70,19,-1,-1,-1,-1
70,20,-1,-1,-1,-1
70,21,-1,-1,-1,-1
70,22,-1,-1,-1,-1
70,23,17,12,1,0
70,24,-1,-1,-1,-1
70,25,-1,-1,-1,-1
70,26,17,11,1,15
70,27,-1,-1,-1,-1
70,28,6,11,6,5
70,29,-1,-1,-1,-1
71,0,-1,-1,-1,-1
71,1,-1,-1,-1,-1
71,2,-1,-1,-1,-1
71,3,3,8,3,6
71,4,-1,-1,-1,-1
71,5,-1,-1,-1,-1
71,6,7,4,9,2
71,7,-1,-1,-1,-1
71,8,-1,-1,-1,-1
71,9,-1,-1,-1,-1
71,10,-1,-1,-1,-1
71,11,-1,-1,-1,-1
71,12,-1,-1,-1,-1
71,13,-1,-1,-1,-1
71,14,-1,-1,-1,-1
71,15,-1,-1,-1,-1
71,16,3,7,3,10
71,17,7,17,16,18
71,18,-1,-1,-1,-1
71,19,-1,-1,-1,-1
71,20,-1,-1,-1,-1
71,21,-1,-1,-1,-1
71,22,-1,-1,-1,-1
71,23,18,12,1,0
71,24,-1,-1,-1,-1
71,25,-1,-1,-1,-1
71,26,18,11,1,15
71,27,-1,-1,-1,-1
71,28,6,10,6,5
71,29,-1,-1,-1,-1
72,0,-1,-1,-1,-1
72,1,-1,-1,-1,-1
72,2,-1,-1,-1,-1
72,3,2,8,3,6
72,4,-1,-1,-1,-1
72,5,-1,-1,-1,-1
72,6,7,3,9,2
72,7,-1,-1,-1,-1
72,8,-1,-1,-1,-1
72,9,-1,-1,-1,-1
72,10,-1,-1,-1,-1
72,11,-1,-1,-1,-1
72,12,-1,-1,-1,-1
72,13,-1,-1,-1,-1
72,14,-1,-1,-1,-1
72,15,-1,-1,-1,-1
72,16,3,6,3,10
72,17,7,18,16,18
72,18,-1,-1,-1,-1
72,19,-1,-1,-1,-1
72,20,-1,-1,-1,-1
72,21,-1,-1,-1,-1
72,22,-1,-1,-1,-1
72,23,17,12,1,0
72,24,-1,-1,-1,-1
72,25,-1,-1,-1,-1
72,26,17,11,1,15
72,27,-1,-1,-1,-1
72,28,6,9,6,5
72,29,-1,-1,-1,-1
73,0,-1,-1,-1,-1
73,1,-1,-1,-1,-1
73,2,-1,-1,-1,-1
73,3,3,8,3,6
73,4,-1,-1,-1,-1
73,5,-1,-1,-1,-1
73,6,7,2,9,2
73,7,-1,-1,-1,-1
73,8,-1,-1,-1,-1
73,9,-1,-1,-1,-1
73,10,-1,-1,-1,-1
73,11,-1,-1,-1,-1
73,12,-1,-1,-1,-1
73,13,-1,-1,-1,-1
73,14,-1,-1,-1,-1
73,15,-1,-1,-1,-1
73,16,3,7,3,10
73,17,8,18,16,18
73,18,-1,-1,-1,-1
73,19,-1,-1,-1,-1
73,20,-1,-1,-1,-1
73,21,-1,-1,-1,-1
73,22,-1,-1,-1,-1
73,23,17,13,1,0
73,24,-1,-1,-1,-1
73,25,-1,-1,-1,-1
73,26,18,11,1,15
73,27,-1,-1,-1,-1
73,28,6,8,6,5
73,29,-1,-1,-1,-1
74,0,-1,-1,-1,-1
74,1,-1,-1,-1,-1
74,2,-1,-1,-1,-1
74,3,2,8,3,6
74,4,-1,-1,-1,-1
74,5,-1,-1,-1,-1
74,6,8,2,9,2
74,7,-1,-1,-1,-1
74,8,-1,-1,-1,-1
74,9,-1,-1,-1,-1
74,10,-1,-1,-1,-1
74,11,-1,-1,-1,-1
74,12,-1,-1,-1,-1
74,13,-1,-1,-1,-1
74,14,-1,-1,-1,-1
74,15,-1,-1,-1,-1
74,16,2,7,3,10
74,17,9,18,16,18
74,18,-1,-1,-1,-1
74,19,-1,-1,-1,-1
74,20,-1,-1,-1,-1
74,21,-1,-1,-1,-1
74,22,-1,-1,-1,-1
74,23,17,12,1,0
74,24,-1,-1,-1,-1
74,25,-1,-1,-1,-1
74,26,17,11,1,15
74,27,-1,-1,-1,-1
74,28,6,7,6,5
74,29,-1,-1,-1,-1
75,0,-1,-1,-1,-1
75,1,-1,-1,-1,-1
75,2,-1,-1,-1,-1
75,3,3,8,3,6
75,4,-1,-1,-1,-1
75,5,-1,-1,-1,-1
75,6,9,2,9,2
75,7,-1,-1,-1,-1
75,8,-1,-1,-1,-1
75,9,-1,-1,-1,-1
75,10,-1,-1,-1,-1
75,11,-1,-1,-1,-1
75,12,-1,-1,-1,-1
75,13,-1,-1,-1,-1
75,14,-1,-1,-1,-1
75,15,-1,-1,-1,-1
75,16,3,7,3,10
75,17,10,18,16,18
75,18,-1,-1,-1,-1
75,19,-1,-1,-1,-1
75,20,-1,-1,-1,-1
75,21,-1,-1,-1,-1
75,22,-1,-1,-1,-1
75,23,18,12,1,0
75,24,-1,-1,-1,-1
75,25,-1,-1,-1,-1
75,26,18,11,1,15
75,27,-1,-1,-1,-1
75,28,6,6,6,5
75,29,-1,-1,-1,-1
76,0,-1,-1,-1,-1
76,1,-1,-1,-1,-1
76,2,-1,-1,-1,-1
76,3,2,8,3,6
76,4,-1,-1,-1,-1
76,5,-1,-1,-1,-1
76,6,-1,-1,-1,-1
76,7,-1,-1,-1,-1
76,8,-1,-1,-1,-1
76,9,-1,-1,-1,-1
76,10,-1,-1,-1,-1
76,11,-1,-1,-1,-1
76,12,-1,-1,-1,-1
76,13,-1,-1,-1,-1
76,14,-1,-1,-1,-1
76,15,-1,-1,-1,-1
76,16,3,6,3,10
76,17,11,18,16,18
76,18,-1,-1,-1,-1
76,19,-1,-1,-1,-1
76,20,-1,-1,-1,-1
76,21,-1,-1,-1,-1
76,22,-1,-1,-1,-1
76,23,17,12,1,0
76,24,-1,-1,-1,-1
76,25,-1,-1,-1,-1
76,26,17,11,1,15
76,27,-1,-1,-1,-1
76,28,6,5,6,5
76,29,-1,-1,-1,-1
77,0,-1,-1,-1,-1
77,1,-1,-1,-1,-1
77,2,-1,-1,-1,-1
77,3,3,8,3,6
77,4,-1,-1,-1,-1
77,5,-1,-1,-1,-1
77,6,-1,-1,-1,-1
77,7,-1,-1,-1,-1
77,8,-1,-1,-1,-1
77,9,-1,-1,-1,-1
77,10,-1,-1,-1,-1
77,11,-1,-1,-1,-1
77,12,-1,-1,-1,-1
77,13,-1,-1,-1,-1
77,14,-1,-1,-1,-1
77,15,-1,-1,-1,-1
77,16,3,7,3,10
77,17,12,18,16,18
77,18,-1,-1,-1,-1
77,19,-1,-1,-1,-1
77,20,-1,-1,-1,-1
77,21,-1,-1,-1,-1
77,22,-1,-1,-1,-1
77,23,18,12,1,0
77,24,-1,-1,-1,-1
77,25,-1,-1,-1,-1
77,26,18,11,1,15
77,27,-1,-1,-1,-1
77,28,-1,-1,-1,-1
77,29,-1,-1,-1,-1
78,0,-1,-1,-1,-1
78,1,-1,-1,-1,-1
78,2,-1,-1,-1,-1
78,3,2,8,3,6
78,4,-1,-1,-1,-1
78,5,-1,-1,-1,-1
78,6,-1,-1,-1,-1
78,7,-1,-1,-1,-1
78,8,-1,-1,-1,-1
78,9,-1,-1,-1,-1
78,10,-1,-1,-1,-1
78,11,-1,-1,-1,-1
78,12,-1,-1,-1,-1
78,13,-1,-1,-1,-1
78,14,-1,-1,-1,-1
78,15,-1,-1,-1,-1
78,16,2,7,3,10
78,17,13,18,16,18
78,18,-1,-1,-1,-1
78,19,-1,-1,-1,-1
78,20,-1,-1,-1,-1
78,21,-1,-1,-1,-1
78,22,-1,-1,-1,-1
78,23,17,12,1,0
78,24,-1,-1,-1,-1
78,25,-1,-1,-1,-1
78,26,17,11,1,15
78,27,-1,-1,-1,-1
78,28,-1,-1,-1,-1
78,29,-1,-1,-1,-1
79,0,-1,-1,-1,-1
79,1,-1,-1,-1,-1
79,2,-1,-1,-1,-1
79,3,3,8,3,6
79,4,-1,-1,-1,-1
79,5,-1,-1,-1,-1
79,6,-1,-1,-1,-1
79,7,-1,-1,-1,-1
79,8,-1,-1,-1,-1
79,9,-1,-1,-1,-1
79,10,-1,-1,-1,-1
79,11,-1,-1,-1,-1
79,12,-1,-1,-1,-1
79,13,-1,-1,-1,-1
79,14,-1,-1,-1,-1
79,15,-1,-1,-1,-1
79,16,3,7,3,10
79,17,14,18,16,18
79,18,-1,-1,-1,-1
79,19,-1,-1,-1,-1
79,20,-1,-1,-1,-1
79,21,-1,-1,-1,-1
79,22,-1,-1,-1,-1
79,23,17,13,1,0
79,24,-1,-1,-1,-1
79,25,-1,-1,-1,-1
79,26,18,11,1,15
79,27,-1,-1,-1,-1
79,28,-1,-1,-1,-1
79,29,-1,-1,-1,-1
80,0,-1,-1,-1,-1
80,1,-1,-1,-1,-1
80,2,-1,-1,-1,-1
80,3,2,8,3,6
80,4,-1,-1,-1,-1
80,5,-1,-1,-1,-1
80,6,-1,-1,-1,-1
80,7,-1,-1,-1,-1
80,8,-1,-1,-1,-1
80,9,-1,-1,-1,-1
80,10,-1,-1,-1,-1
80,11,-1,-1,-1,-1
80,12,-1,-1,-1,-1
80,13,-1,-1,-1,-1
80,14,-1,-1,-1,-1
80,15,-1,-1,-1,-1
80,16,3,6,3,10
80,17,15,18,16,18
80,18,-1,-1,-1,-1
80,19,-1,-1,-1,-1
80,20,-1,-1,-1,-1
80,21,-1,-1,-1,-1
80,22,-1,-1,-1,-1
80,23,17,12,1,0
80,24,-1,-1,-1,-1
80,25,-1,-1,-1,-1
80,26,17,11,1,15
80,27,-1,-1,-1,-1
80,28,-1,-1,-1,-1
80,29,-1,-1,-1,-1
81,0,-1,-1,-1,-1
81,1,-1,-1,-1,-1
81,2,-1,-1,-1,-1
81,3,3,8,3,6
81,4,-1,-1,-1,-1
81,5,-1,-1,-1,-1
81,6,-1,-1,-1,-1
81,7,-1,-1,-1,-1
81,8,-1,-1,-1,-1
81,9,-1,-1,-1,-1
81,10,-1,-1,-1,-1
81,11,-1,-1,-1,-1
81,12,-1,-1,-1,-1
81,13,-1,-1,-1,-1
81,14,-1,-1,-1,-1
81,15,-1,-1,-1,-1
81,16,3,7,3,10
81,17,16,18,16,18
81,18,-1,-1,-1,-1
81,19,-1,-1,-1,-1
81,20,-1,-1,-1,-1
81,21,-1,-1,-1,-1
81,22,-1,-1,-1,-1
81,23,17,13,1,0
81,24,-1,-1,-1,-1
81,25,-1,-1,-1,-1
81,26,18,11,1,15
81,27,-1,-1,-1,-1
81,28,-1,-1,-1,-1
81,29,-1,-1,-1,-1
82,0,-1,-1,-1,-1
82,1,-1,-1,-1,-1
82,2,-1,-1,-1,-1
82,3,2,8,3,6
82,4,-1,-1,-1,-1
82,5,-1,-1,-1,-1
82,6,-1,-1,-1,-1
82,7,-1,-1,-1,-1
82,8,-1,-1,-1,-1
82,9,-1,-1,-1,-1
82,10,-1,-1,-1,-1
82,11,-1,-1,-1,-1
82,12,-1,-1,-1,-1
82,13,-1,-1,-1,-1
82,14,-1,-1,-1,-1
82,15,-1,-1,-1,-1
82,16,2,7,3,10
82,17,-1,-1,-1,-1
82,18,-1,-1,-1,-1
82,19,-1,-1,-1,-1
82,20,-1,-1,-1,-1
82,21,-1,-1,-1,-1
82,22,-1,-1,-1,-1
82,23,17,12,1,0
82,24,-1,-1,-1,-1
82,25,-1,-1,-1,-1
82,26,17,11,1,15
82,27,-1,-1,-1,-1
82,28,-1,-1,-1,-1
82,29,-1,-1,-1,-1
83,0,-1,-1,-1,-1
83,1,-1,-1,-1,-1
83,2,-1,-1,-1,-1
83,3,3,8,3,6
83,4,-1,-1,-1,-1
83,5,-1,-1,-1,-1
83,6,-1,-1,-1,-1
83,7,-1,-1,-1,-1
83,8,-1,-1,-1,-1
83,9,-1,-1,-1,-1
83,10,-1,-1,-1,-1
83,11,-1,-1,-1,-1
83,12,-1,-1,-1,-1
83,13,-1,-1,-1,-1
83,14,-1,-1,-1,-1
83,15,-1,-1,-1,-1
83,16,3,7,3,10
83,17,-1,-1,-1,-1
83,18,-1,-1,-1,-1
83,19,-1,-1,-1,-1
83,20,-1,-1,-1,-1
83,21,-1,-1,-1,-1
83,22,-1,-1,-1,-1
83,23,18,12,1,0
83,24,-1,-1,-1,-1
83,25,-1,-1,-1,-1
83,26,18,11,1,15
83,27,-1,-1,-1,-1
83,28,-1,-1,-1,-1
83,29,-1,-1,-1,-1
84,0,-1,-1,-1,-1
84,1,-1,-1,-1,-1
84,2,-1,-1,-1,-1
84,3,2,8,3,6
84,4,-1,-1,-1,-1
84,5,-1,-1,-1,-1
84,6,-1,-1,-1,-1
84,7,-1,-1,-1,-1
84,8,-1,-1,-1,-1
84,9,-1,-1,-1,-1
84,10,-1,-1,-1,-1
84,11,-1,-1,-1,-1
84,12,-1,-1,-1,-1
84,13,-1,-1,-1,-1
84,14,-1,-1,-1,-1
84,15,-1,-1,-1,-1
84,16,2,7,3,10
84,17,-1,-1,-1,-1
84,18,-1,-1,-1,-1
84,19,-1,-1,-1,-1
84,20,-1,-1,-1,-1
84,21,-1,-1,-1,-1
84,22,-1,-1,-1,-1
84,23,17,12,1,0
84,24,-1,-1,-1,-1
84,25,-1,-1,-1,-1
84,26,17,11,1,15
84,27,-1,-1,-1,-1
84,28,-1,-1,-1,-1
84,29,-1,-1,-1,-1
85,0,-1,-1,-1,-1
85,1,-1,-1,-1,-1
85,2,-1,-1,-1,-1
85,3,3,8,3,6
85,4,-1,-1,-1,-1
85,5,-1,-1,-1,-1
85,6,-1,-1,-1,-1
85,7,-1,-1,-1,-1
85,8,-1,-1,-1,-1
85,9,-1,-1,-1,-1
85,10,-1,-1,-1,-1
85,11,-1,-1,-1,-1
85,12,-1,-1,-1,-1
85,13,-1,-1,-1,-1
85,14,-1,-1,-1,-1
85,15,-1,-1,-1,-1
85,16,3,7,3,10
85,17,-1,-1,-1,-1
85,18,-1,-1,-1,-1
85,19,-1,-1,-1,-1
85,20,-1,-1,-1,-1
85,21,-1,-1,-1,-1
85,22,-1,-1,-1,-1
85,23,18,12,1,0
85,24,-1,-1,-1,-1
85,25,-1,-1,-1,-1
85,26,18,11,1,15
85,27,-1,-1,-1,-1
85,28,-1,-1,-1,-1
85,29,-1,-1,-1,-1
86,0,-1,-1,-1,-1
86,1,-1,-1,-1,-1
86,2,-1,-1,-1,-1
86,3,3,9,3,6
86,4,-1,-1,-1,-1
86,5,-1,-1,-1,-1
86,6,-1,-1,-1,-1
86,7,-1,-1,-1,-1
86,8,-1,-1,-1,-1
86,9,-1,-1,-1,-1
86,10,-1,-1,-1,-1
86,11,-1,-1,-1,-1
86,12,-1,-1,-1,-1
86,13,-1,-1,-1,-1
86,14,-1,-1,-1,-1
86,15,-1,-1,-1,-1
86,16,2,7,3,10
86,17,-1,-1,-1,-1
86,18,-1,-1,-1,-1
86,19,-1,-1,-1,-1
86,20,-1,-1,-1,-1
86,21,-1,-1,-1,-1
86,22,-1,-1,-1,-1
86,23,17,12,1,0
86,24,-1,-1,-1,-1
86,25,-1,-1,-1,-1
86,26,17,11,1,15
86,27,-1,-1,-1,-1
86,28,-1,-1,-1,-1
86,29,-1,-1,-1,-1
87,0,-1,-1,-1,-1
87,1,-1,-1,-1,-1
87,2,-1,-1,-1,-1
87,3,3,8,3,6
87,4,-1,-1,-1,-1
87,5,-1,-1,-1,-1
87,6,-1,-1,-1,-1
87,7,-1,-1,-1,-1
87,8,-1,-1,-1,-1
87,9,-1,-1,-1,-1
87,10,-1,-1,-1,-1
87,11,-1,-1,-1,-1
87,12,-1,-1,-1,-1
87,13,-1,-1,-1,-1
87,14,-1,-1,-1,-1
87,15,-1,-1,-1,-1
87,16,3,7,3,10
87,17,-1,-1,-1,-1
87,18,-1,-1,-1,-1
87,19,-1,-1,-1,-1
87,20,-1,-1,-1,-1
87,21,-1,-1,-1,-1
87,22,-1,-1,-1,-1
87,23,18,12,1,0
87,24,-1,-1,-1,-1
87,25,-1,-1,-1,-1
87,26,18,11,1,15
87,27,-1,-1,-1,-1
87,28,-1,-1,-1,-1
87,29,-1,-1,-1,-1
88,0,-1,-1,-1,-1
88,1,-1,-1,-1,-1
88,2,-1,-1,-1,-1
88,3,2,8,3,6
88,4,-1,-1,-1,-1
88,5,-1,-1,-1,-1
88,6,-1,-1,-1,-1
88,7,-1,-1,-1,-1
88,8,-1,-1,-1,-1
88,9,-1,-1,-1,-1
88,10,-1,-1,-1,-1
88,11,-1,-1,-1,-1
88,12,-1,-1,-1,-1
88,13,-1,-1,-1,-1
88,14,-1,-1,-1,-1
88,15,-1,-1,-1,-1
88,16,2,7,3,10
88,17,-1,-1,-1,-1
88,18,-1,-1,-1,-1
88,19,-1,-1,-1,-1
88,20,-1,-1,-1,-1
88,21,-1,-1,-1,-1
88,22,-1,-1,-1,-1
88,23,17,12,1,0
88,24,-1,-1,-1,-1
88,25,-1,-1,-1,-1
88,26,17,11,1,15
88,27,-1,-1,-1,-1
88,28,-1,-1,-1,-1
88,29,-1,-1,-1,-1
89,0,-1,-1,-1,-1
89,1,-1,-1,-1,-1
89,2,-1,-1,-1,-1
89,3,3,8,3,6
89,4,-1,-1,-1,-1
89,5,-1,-1,-1,-1
89,6,-1,-1,-1,-1
89,7,-1,-1,-1,-1
89,8,-1,-1,-1,-1
89,9,-1,-1,-1,-1
89,10,-1,-1,-1,-1
89,11,-1,-1,-1,-1
89,12,-1,-1,-1,-1
89,13,-1,-1,-1,-1
89,14,-1,-1,-1,-1
89,15,-1,-1,-1,-1
89,16,3,7,3,10
89,17,-1,-1,-1,-1
89,18,-1,-1,-1,-1
89,19,-1,-1,-1,-1
89,20,-1,-1,-1,-1
89,21,-1,-1,-1,-1
89,22,-1,-1,-1,-1
89,23,17,13,1,0
89,24,-1,-1,-1,-1
89,25,-1,-1,-1,-1
89,26,18,11,1,15
89,27,-1,-1,-1,-1
89,28,-1,-1,-1,-1
89,29,-1,-1,-1,-1
90,0,-1,-1,-1,-1
90,1,-1,-1,-1,-1
90,2,-1,-1,-1,-1
90,3,2,8,3,6
90,4,-1,-1,-1,-1
90,5,-1,-1,-1,-1
90,6,-1,-1,-1,-1
90,7,-1,-1,-1,-1
90,8,-1,-1,-1,-1
90,9,-1,-1,-1,-1
90,10,-1,-1,-1,-1
90,11,-1,-1,-1,-1
90,12,-1,-1,-1,-1
90,13,-1,-1,-1,-1
90,14,-1,-1,-1,-1
90,15,-1,-1,-1,-1
90,16,2,7,3,10
90,17,-1,-1,-1,-1
90,18,-1,-1,-1,-1
90,19,-1,-1,-1,-1
90,20,-1,-1,-1,-1
90,21,-1,-1,-1,-1
90,22,-1,-1,-1,-1
90,23,17,12,1,0
90,24,-1,-1,-1,-1
90,25,-1,-1,-1,-1
90,26,17,11,1,15
90,27,-1,-1,-1,-1
90,28,-1,-1,-1,-1
90,29,-1,-1,-1,-1
91,0,-1,-1,-1,-1
91,1,-1,-1,-1,-1
91,2,-1,-1,-1,-1
91,3,3,8,3,6
91,4,-1,-1,-1,-1
91,5,-1,-1,-1,-1
91,6,-1,-1,-1,-1
91,7,-1,-1,-1,-1
91,8,-1,-1,-1,-1
91,9,-1,-1,-1,-1
91,10,-1,-1,-1,-1
91,11,-1,-1,-1,-1
91,12,-1,-1,-1,-1
91,13,-1,-1,-1,-1
91,14,-1,-1,-1,-1
91,15,-1,-1,-1,-1
91,16,3,7,3,10
91,17,-1,-1,-1,-1
91,18,-1,-1,-1,-1
91,19,-1,-1,-1,-1
91,20,-1,-1,-1,-1
91,21,-1,-1,-1,-1
91,22,-1,-1,-1,-1
91,23,17,13,1,0
91,24,-1,-1,-1,-1
91,25,-1,-1,-1,-1
91,26,18,11,1,15
91,27,-1,-1,-1,-1
91,28,-1,-1,-1,-1
91,29,-1,-1,-1,-1
92,0,-1,-1,-1,-1
92,1,-1,-1,-1,-1
92,2,-1,-1,-1,-1
92,3,2,8,3,6
92,4,-1,-1,-1,-1
92,5,-1,-1,-1,-1
92,6,-1,-1,-1,-1
92,7,-1,-1,-1,-1
92,8,-1,-1,-1,-1
92,9,-1,-1,-1,-1
92,10,-1,-1,-1,-1
92,11,-1,-1,-1,-1
92,12,-1,-1,-1,-1
92,13,-1,-1,-1,-1
92,14,-1,-1,-1,-1
92,15,-1,-1,-1,-1
92,16,3,6,3,10
92,17,-1,-1,-1,-1
92,18,-1,-1,-1,-1
92,19,-1,-1,-1,-1
92,20,-1,-1,-1,-1
92,21,-1,-1,-1,-1
92,22,-1,-1,-1,-1
92,23,17,12,1,0
92,24,-1,-1,-1,-1
92,25,-1,-1,-1,-1
92,26,17,11,1,15
92,27,-1,-1,-1,-1
92,28,-1,-1,-1,-1
92,29,-1,-1,-1,-1
93,0,-1,-1,-1,-1
93,1,-1,-1,-1,-1
93,2,-1,-1,-1,-1
93,3,3,8,3,6
93,4,-1,-1,-1,-1
93,5,-1,-1,-1,-1
93,6,-1,-1,-1,-1
93,7,-1,-1,-1,-1
93,8,-1,-1,-1,-1
93,9,-1,-1,-1,-1
93,10,-1,-1,-1,-1
93,11,-1,-1,-1,-1
93,12,-1,-1,-1,-1
93,13,-1,-1,-1,-1
93,14,-1,-1,-1,-1
93,15,-1,-1,-1,-1
93,16,3,7,3,10
93,17,-1,-1,-1,-1
93,18,-1,-1,-1,-1
93,19,-1,-1,-1,-1
93,20,-1,-1,-1,-1
93,21,-1,-1,-1,-1
93,22,-1,-1,-1,-1
93,23,18,12,1,0
93,24,-1,-1,-1,-1
93,25,-1,-1,-1,-1
93,26,18,11,1,15
93,27,-1,-1,-1,-1
93,28,-1,-1,-1,-1
93,29,-1,-1,-1,-1
94,0,-1,-1,-1,-1
94,1,-1,-1,-1,-1
94,2,-1,-1,-1,-1
94,3,2,8,3,6
94,4,-1,-1,-1,-1
94,5,-1,-1,-1,-1
94,6,-1,-1,-1,-1
94,7,-1,-1,-1,-1
94,8,-1,-1,-1,-1
94,9,-1,-1,-1,-1
94,10,-1,-1,-1,-1
94,11,-1,-1,-1,-1
94,12,-1,-1,-1,-1
94,13,-1,-1,-1,-1
94,14,-1,-1,-1,-1
94,15,-1,-1,-1,-1
94,16,3,6,3,10
94,17,-1,-1,-1,-1
94,18,-1,-1,-1,-1
94,19,-1,-1,-1,-1
94,20,-1,-1,-1,-1
94,21,-1,-1,-1,-1
94,22,-1,-1,-1,-1
94,23,17,12,1,0
94,24,-1,-1,-1,-1
94,25,-1,-1,-1,-1
94,26,17,11,1,15
94,27,-1,-1,-1,-1
94,28,-1,-1,-1,-1
94,29,-1,-1,-1,-1
95,0,-1,-1,-1,-1
95,1,-1,-1,-1,-1
95,2,-1,-1,-1,-1
95,3,3,8,3,6
95,4,-1,-1,-1,-1
95,5,-1,-1,-1,-1
95,6,-1,-1,-1,-1
95,7,-1,-1,-1,-1
95,8,-1,-1,-1,-1
95,9,-1,-1,-1,-1
95,10,-1,-1,-1,-1
95,11,-1,-1,-1,-1
95,12,-1,-1,-1,-1
95,13,-1,-1,-1,-1
95,14,-1,-1,-1,-1
95,15,-1,-1,-1,-1
95,16,3,7,3,10
95,17,-1,-1,-1,-1
95,18,-1,-1,-1,-1
95,19,-1,-1,-1,-1
95,20,-1,-1,-1,-1
95,21,-1,-1,-1,-1
95,22,-1,-1,-1,-1
95,23,17,13,1,0
95,24,-1,-1,-1,-1
95,25,-1,-1,-1,-1
95,26,17,10,1,15
95,27,-1,-1,-1,-1
95,28,-1,-1,-1,-1
95,29,-1,-1,-1,-1
96,0,-1,-1,-1,-1
96,1,-1,-1,-1,-1
96,2,-1,-1,-1,-1
96,3,2,8,3,6
96,4,-1,-1,-1,-1
96,5,-1,-1,-1,-1
96,6,-1,-1,-1,-1
96,7,-1,-1,-1,-1
96,8,-1,-1,-1,-1
96,9,-1,-1,-1,-1
96,10,-1,-1,-1,-1
96,11,-1,-1,-1,-1
96,12,-1,-1,-1,-1
96,13,-1,-1,-1,-1
96,14,-1,-1,-1,-1
96,15,-1,-1,-1,-1
96,16,2,7,3,10
96,17,-1,-1,-1,-1
96,18,-1,-1,-1,-1
96,19,-1,-1,-1,-1
96,20,-1,-1,-1,-1
96,21,-1,-1,-1,-1
96,22,-1,-1,-1,-1
96,23,17,12,1,0
96,24,-1,-1,-1,-1
96,25,-1,-1,-1,-1
96,26,17,11,1,15
96,27,-1,-1,-1,-1
96,28,-1,-1,-1,-1
96,29,-1,-1,-1,-1
97,0,-1,-1,-1,-1
97,1,-1,-1,-1,-1
97,2,-1,-1,-1,-1
97,3,3,8,3,6
97,4,-1,-1,-1,-1
97,5,-1,-1,-1,-1
97,6,-1,-1,-1,-1
97,7,-1,-1,-1,-1
97,8,-1,-1,-1,-1
97,9,-1,-1,-1,-1
97,10,-1,-1,-1,-1
97,11,-1,-1,-1,-1
97,12,-1,-1,-1,-1
97,13,-1,-1,-1,-1
97,14,-1,-1,-1,-1
97,15,-1,-1,-1,-1
97,16,3,7,3,10
97,17,-1,-1,-1,-1
97,18,-1,-1,-1,-1
97,19,-1,-1,-1,-1
97,20,-1,-1,-1,-1
97,21,-1,-1,-1,-1
97,22,-1,-1,-1,-1
97,23,17,13,1,0
97,24,-1,-1,-1,-1
97,25,-1,-1,-1,-1
97,26,18,11,1,15
97,27,-1,-1,-1,-1
97,28,-1,-1,-1,-1
97,29,-1,-1,-1,-1
98,0,-1,-1,-1,-1
98,1,-1,-1,-1,-1
98,2,-1,-1,-1,-1
98,3,2,8,3,6
98,4,-1,-1,-1,-1
98,5,-1,-1,-1,-1
98,6,-1,-1,-1,-1
98,7,-1,-1,-1,-1
98,8,-1,-1,-1,-1
98,9,-1,-1,-1,-1
98,10,-1,-1,-1,-1
98,11,-1,-1,-1,-1
98,12,-1,-1,-1,-1
98,13,-1,-1,-1,-1
98,14,-1,-1,-1,-1
98,15,-1,-1,-1,-1
98,16,3,6,3,10
98,17,-1,-1,-1,-1
