step,id,x,y,gx,gy,priority,battery,blocked
270,5,19,1,3,11,2,92,262
270,6,1,2,18,0,0,90,260
270,7,-1,-1,-1,-1,0,100,0
270,8,-1,-1,-1,-1,1,100,1
270,9,-1,-1,-1,-1,1,100,1
270,10,-1,-1,-1,-1,0,100,0
270,11,1,1,15,13,2,91,261
270,12,1,17,0,19,2,92,262
270,13,1,0,14,4,2,91,261
270,14,5,1,0,1,0,77,247
270,15,-1,-1,-1,-1,0,100,2
270,16,18,0,6,13,2,92,262
270,17,-1,-1,-1,-1,1,100,0
270,18,4,1,13,2,2,87,257
270,19,18,1,1,13,1,93,263
270,20,2,17,0,17,0,78,248
270,21,2,1,3,19,2,93,263
270,22,1,18,6,9,1,92,262
270,23,0,18,1,17,2,93,263
270,24,1,19,17,7,0,93,263
270,25,17,1,10,18,2,91,261
270,26,2,18,6,17,2,90,260
270,27,-1,-1,-1,-1,0,100,0
270,28,-1,-1,-1,-1,2,100,0
270,29,-1,-1,-1,-1,0,100,1
271,0,-1,-1,-1,-1,0,100,1
271,1,3,1,13,2,2,88,259
271,2,0,1,2,13,1,90,261
271,3,18,2,10,1,2,90,261
271,4,-1,-1,-1,-1,0,100,0
271,5,19,1,3,11,2,92,263
271,6,1,2,18,0,0,90,261
271,7,-1,-1,-1,-1,0,100,0
271,8,-1,-1,-1,-1,1,100,1
271,9,-1,-1,-1,-1,1,100,1
271,10,-1,-1,-1,-1,0,100,0
271,11,1,1,15,13,2,91,262
271,12,1,17,0,19,2,92,263
271,13,1,0,14,4,2,91,262
271,14,5,1,0,1,0,77,248
271,15,-1,-1,-1,-1,0,100,2
271,16,18,0,6,13,2,92,263
271,17,-1,-1,-1,-1,1,100,0
271,18,4,1,13,2,2,87,258
271,19,18,1,1,13,1,93,264
271,20,2,17,0,17,0,78,249
271,21,2,1,3,19,2,93,264
271,22,1,18,6,9,1,92,263
271,23,0,18,1,17,2,93,264
271,24,1,19,17,7,0,93,264
271,25,17,1,10,18,2,91,262
271,26,2,18,6,17,2,90,261
271,27,-1,-1,-1,-1,0,100,0
271,28,-1,-1,-1,-1,2,100,0
271,29,-1,-1,-1,-1,0,100,1
272,0,-1,-1,-1,-1,0,100,1
272,1,3,1,13,2,2,88,260
272,2,0,1,2,13,1,90,262
272,3,18,2,10,1,2,90,262
272,4,-1,-1,-1,-1,0,100,0
272,5,19,1,3,11,2,92,264
272,6,1,2,18,0,0,90,262
272,7,-1,-1,-1,-1,0,100,0
272,8,-1,-1,-1,-1,1,100,1
272,9,-1,-1,-1,-1,1,100,1
272,10,-1,-1,-1,-1,0,100,0
272,11,1,1,15,13,2,91,263
272,12,1,17,0,19,2,92,264
272,13,1,0,14,4,2,91,263
272,14,5,1,0,1,0,77,249
272,15,-1,-1,-1,-1,0,100,2
272,16,18,0,6,13,2,92,264
272,17,-1,-1,-1,-1,1,100,0
272,18,4,1,13,2,2,87,259
272,19,18,1,1,13,1,93,265
272,20,2,17,0,17,0,78,250
272,21,2,1,3,19,2,93,265
272,22,1,18,6,9,1,92,264
272,23,0,18,1,17,2,93,265
272,24,1,19,17,7,0,93,265
272,25,17,1,10,18,2,91,263
272,26,2,18,6,17,2,90,262
272,27,-1,-1,-1,-1,0,100,0
272,28,-1,-1,-1,-1,2,100,0
272,29,-1,-1,-1,-1,0,100,1
273,0,-1,-1,-1,-1,0,100,1
273,1,3,1,13,2,2,88,261
273,2,0,1,2,13,1,90,263
273,3,18,2,10,1,2,90,263
273,4,-1,-1,-1,-1,0,100,0
273,5,19,1,3,11,2,92,265
273,6,1,2,18,0,0,90,263
273,7,-1,-1,-1,-1,0,100,0
273,8,-1,-1,-1,-1,1,100,1
273,9,-1,-1,-1,-1,1,100,1
273,10,-1,-1,-1,-1,0,100,0
273,11,1,1,15,13,2,91,264
273,12,1,17,0,19,2,92,265
273,13,1,0,14,4,2,91,264
273,14,5,1,0,1,0,77,250
273,15,-1,-1,-1,-1,0,100,2
273,16,18,0,6,13,2,92,265
273,17,-1,-1,-1,-1,1,100,0
273,18,4,1,13,2,2,87,260
273,19,18,1,1,13,1,93,266
273,20,2,17,0,17,0,78,251
273,21,2,1,3,19,2,93,266
273,22,1,18,6,9,1,92,265
273,23,0,18,1,17,2,93,266
273,24,1,19,17,7,0,93,266
273,25,17,1,10,18,2,91,264
273,26,2,18,6,17,2,90,263
273,27,-1,-1,-1,-1,0,100,0
273,28,-1,-1,-1,-1,2,100,0
273,29,-1,-1,-1,-1,0,100,1
274,0,-1,-1,-1,-1,0,100,1
274,1,3,1,13,2,2,88,262
274,2,0,1,2,13,1,90,264
274,3,18,2,10,1,2,90,264
274,4,-1,-1,-1,-1,0,100,0
274,5,19,1,3,11,2,92,266
274,6,1,2,18,0,0,90,264
274,7,-1,-1,-1,-1,0,100,0
274,8,-1,-1,-1,-1,1,100,1
274,9,-1,-1,-1,-1,1,100,1
274,10,-1,-1,-1,-1,0,100,0
274,11,1,1,15,13,2,91,265
274,12,1,17,0,19,2,92,266
274,13,1,0,14,4,2,91,265
274,14,5,1,0,1,0,77,251
274,15,-1,-1,-1,-1,0,100,2
274,16,18,0,6,13,2,92,266
274,17,-1,-1,-1,-1,1,100,0
274,18,4,1,13,2,2,87,261
274,19,18,1,1,13,1,93,267
274,20,2,17,0,17,0,78,252
274,21,2,1,3,19,2,93,267
274,22,1,18,6,9,1,92,266
274,23,0,18,1,17,2,93,267
274,24,1,19,17,7,0,93,267
274,25,17,1,10,18,2,91,265
274,26,2,18,6,17,2,90,264
274,27,-1,-1,-1,-1,0,100,0
274,28,-1,-1,-1,-1,2,100,0
274,29,-1,-1,-1,-1,0,100,1
275,0,-1,-1,-1,-1,0,100,1
275,1,3,1,13,2,2,88,263
275,2,0,1,2,13,1,90,265
275,3,18,2,10,1,2,90,265
275,4,-1,-1,-1,-1,0,100,0
275,5,19,1,3,11,2,92,267
275,6,1,2,18,0,0,90,265
275,7,-1,-1,-1,-1,0,100,0
275,8,-1,-1,-1,-1,1,100,1
275,9,-1,-1,-1,-1,1,100,1
275,10,-1,-1,-1,-1,0,100,0
275,11,1,1,15,13,2,91,266
275,12,1,17,0,19,2,92,267
275,13,1,0,14,4,2,91,266
275,14,5,1,0,1,0,77,252
275,15,-1,-1,-1,-1,0,100,2
275,16,18,0,6,13,2,92,267
275,17,-1,-1,-1,-1,1,100,0
275,18,4,1,13,2,2,87,262
275,19,18,1,1,13,1,93,268
275,20,2,17,0,17,0,78,253
275,21,2,1,3,19,2,93,268
275,22,1,18,6,9,1,92,267
275,23,0,18,1,17,2,93,268
275,24,1,19,17,7,0,93,268
275,25,17,1,10,18,2,91,266
275,26,2,18,6,17,2,90,265
275,27,-1,-1,-1,-1,0,100,0
275,28,-1,-1,-1,-1,2,100,0
275,29,-1,-1,-1,-1,0,100,1
276,0,-1,-1,-1,-1,0,100,1
276,1,3,1,13,2,2,88,264
276,2,0,1,2,13,1,90,266
276,3,18,2,10,1,2,90,266
276,4,-1,-1,-1,-1,0,100,0
276,5,19,1,3,11,2,92,268
276,6,1,2,18,0,0,90,266
276,7,-1,-1,-1,-1,0,100,0
276,8,-1,-1,-1,-1,1,100,1
276,9,-1,-1,-1,-1,1,100,1
276,10,-1,-1,-1,-1,0,100,0
276,11,1,1,15,13,2,91,267
276,12,1,17,0,19,2,92,268
276,13,1,0,14,4,2,91,267
276,14,5,1,0,1,0,77,253
276,15,-1,-1,-1,-1,0,100,2
276,16,18,0,6,13,2,92,268
276,17,-1,-1,-1,-1,1,100,0
276,18,4,1,13,2,2,87,263
276,19,18,1,1,13,1,93,269
276,20,2,17,0,17,0,78,254
276,21,2,1,3,19,2,93,269
276,22,1,18,6,9,1,92,268
276,23,0,18,1,17,2,93,269
276,24,1,19,17,7,0,93,269
276,25,17,1,10,18,2,91,267
276,26,2,18,6,17,2,90,266
276,27,-1,-1,-1,-1,0,100,0
276,28,-1,-1,-1,-1,2,100,0
276,29,-1,-1,-1,-1,0,100,1
277,0,-1,-1,-1,-1,0,100,1
277,1,3,1,13,2,2,88,265
277,2,0,1,2,13,1,90,267
277,3,18,2,10,1,2,90,267
277,4,-1,-1,-1,-1,0,100,0
277,5,19,1,3,11,2,92,269
277,6,1,2,18,0,0,90,267
277,7,-1,-1,-1,-1,0,100,0
277,8,-1,-1,-1,-1,1,100,1
277,9,-1,-1,-1,-1,1,100,1
277,10,-1,-1,-1,-1,0,100,0
277,11,1,1,15,13,2,91,268
277,12,1,17,0,19,2,92,269
277,13,1,0,14,4,2,91,268
277,14,5,1,0,1,0,77,254
277,15,-1,-1,-1,-1,0,100,2
277,16,18,0,6,13,2,92,269
277,17,-1,-1,-1,-1,1,100,0
277,18,4,1,13,2,2,87,264
277,19,18,1,1,13,1,93,270
277,20,2,17,0,17,0,78,255
277,21,2,1,3,19,2,93,270
277,22,1,18,6,9,1,92,269
277,23,0,18,1,17,2,93,270
277,24,1,19,17,7,0,93,270
277,25,17,1,10,18,2,91,268
277,26,2,18,6,17,2,90,267
277,27,-1,-1,-1,-1,0,100,0
277,28,-1,-1,-1,-1,2,100,0
277,29,-1,-1,-1,-1,0,100,1
278,0,-1,-1,-1,-1,0,100,1
278,1,3,1,13,2,2,88,266
278,2,0,1,2,13,1,90,268
278,3,18,2,10,1,2,90,268
278,4,-1,-1,-1,-1,0,100,0
278,5,19,1,3,11,2,92,270
278,6,1,2,18,0,0,90,268
278,7,-1,-1,-1,-1,0,100,0
278,8,-1,-1,-1,-1,1,100,1
278,9,-1,-1,-1,-1,1,100,1
278,10,-1,-1,-1,-1,0,100,0
278,11,1,1,15,13,2,91,269
278,12,1,17,0,19,2,92,270
278,13,1,0,14,4,2,91,269
278,14,5,1,0,1,0,77,255
278,15,-1,-1,-1,-1,0,100,2
278,16,18,0,6,13,2,92,270
278,17,-1,-1,-1,-1,1,100,0
278,18,4,1,13,2,2,87,265
278,19,18,1,1,13,1,93,271
278,20,2,17,0,17,0,78,256
278,21,2,1,3,19,2,93,271
278,22,1,18,6,9,1,92,270
278,23,0,18,1,17,2,93,271
278,24,1,19,17,7,0,93,271
278,25,17,1,10,18,2,91,269
278,26,2,18,6,17,2,90,268
278,27,-1,-1,-1,-1,0,100,0
278,28,-1,-1,-1,-1,2,100,0
278,29,-1,-1,-1,-1,0,100,1
279,0,-1,-1,-1,-1,0,100,1
279,1,3,1,13,2,2,88,267
279,2,0,1,2,13,1,90,269
279,3,18,2,10,1,2,90,269
279,4,-1,-1,-1,-1,0,100,0
279,5,19,1,3,11,2,92,271
279,6,1,2,18,0,0,90,269
279,7,-1,-1,-1,-1,0,100,0
279,8,-1,-1,-1,-1,1,100,1
279,9,-1,-1,-1,-1,1,100,1
279,10,-1,-1,-1,-1,0,100,0
279,11,1,1,15,13,2,91,270
279,12,1,17,0,19,2,92,271
279,13,1,0,14,4,2,91,270
279,14,5,1,0,1,0,77,256
279,15,-1,-1,-1,-1,0,100,2
279,16,18,0,6,13,2,92,271
279,17,-1,-1,-1,-1,1,100,0
279,18,4,1,13,2,2,87,266
279,19,18,1,1,13,1,93,272
279,20,2,17,0,17,0,78,257
279,21,2,1,3,19,2,93,272
279,22,1,18,6,9,1,92,271
279,23,0,18,1,17,2,93,272
279,24,1,19,17,7,0,93,272
279,25,17,1,10,18,2,91,270
279,26,2,18,6,17,2,90,269
279,27,-1,-1,-1,-1,0,100,0
279,28,-1,-1,-1,-1,2,100,0
279,29,-1,-1,-1,-1,0,100,1
280,0,-1,-1,-1,-1,0,100,1
280,1,3,1,13,2,2,88,268
280,2,0,1,2,13,1,90,270
280,3,18,2,10,1,2,90,270
280,4,-1,-1,-1,-1,0,100,0
280,5,19,1,3,11,2,92,272
280,6,1,2,18,0,0,90,270
280,7,-1,-1,-1,-1,0,100,0
280,8,-1,-1,-1,-1,1,100,1
280,9,-1,-1,-1,-1,1,100,1
280,10,-1,-1,-1,-1,0,100,0
280,11,1,1,15,13,2,91,271
280,12,1,17,0,19,2,92,272
280,13,1,0,14,4,2,91,271
280,14,5,1,0,1,0,77,257
280,15,-1,-1,-1,-1,0,100,2
280,16,18,0,6,13,2,92,272
280,17,-1,-1,-1,-1,1,100,0
280,18,4,1,13,2,2,87,267
280,19,18,1,1,13,1,93,273
280,20,2,17,0,17,0,78,258
280,21,2,1,3,19,2,93,273
280,22,1,18,6,9,1,92,272
280,23,0,18,1,17,2,93,273
280,24,1,19,17,7,0,93,273
280,25,17,1,10,18,2,91,271
280,26,2,18,6,17,2,90,270
280,27,-1,-1,-1,-1,0,100,0
280,28,-1,-1,-1,-1,2,100,0
280,29,-1,-1,-1,-1,0,100,1
281,0,-1,-1,-1,-1,0,100,1
281,1,3,1,13,2,2,88,269
281,2,0,1,2,13,1,90,271
281,3,18,2,10,1,2,90,271
281,4,-1,-1,-1,-1,0,100,0
281,5,19,1,3,11,2,92,273
281,6,1,2,18,0,0,90,271
281,7,-1,-1,-1,-1,0,100,0
281,8,-1,-1,-1,-1,1,100,1
281,9,-1,-1,-1,-1,1,100,1
281,10,-1,-1,-1,-1,0,100,0
281,11,1,1,15,13,2,91,272
281,12,1,17,0,19,2,92,273
281,13,1,0,14,4,2,91,272
281,14,5,1,0,1,0,77,258
281,15,-1,-1,-1,-1,0,100,2
281,16,18,0,6,13,2,92,273
281,17,-1,-1,-1,-1,1,100,0
281,18,4,1,13,2,2,87,268
281,19,18,1,1,13,1,93,274
281,20,2,17,0,17,0,78,259
281,21,2,1,3,19,2,93,274
281,22,1,18,6,9,1,92,273
281,23,0,18,1,17,2,93,274
281,24,1,19,17,7,0,93,274
281,25,17,1,10,18,2,91,272
281,26,2,18,6,17,2,90,271
281,27,-1,-1,-1,-1,0,100,0
281,28,-1,-1,-1,-1,2,100,0
281,29,-1,-1,-1,-1,0,100,1
282,0,-1,-1,-1,-1,0,100,1
282,1,3,1,13,2,2,88,270
282,2,0,1,2,13,1,90,272
282,3,18,2,10,1,2,90,272
282,4,-1,-1,-1,-1,0,100,0
282,5,19,1,3,11,2,92,274
282,6,1,2,18,0,0,90,272
282,7,-1,-1,-1,-1,0,100,0
282,8,-1,-1,-1,-1,1,100,1
282,9,-1,-1,-1,-1,1,100,1
282,10,-1,-1,-1,-1,0,100,0
282,11,1,1,15,13,2,91,273
282,12,1,17,0,19,2,92,274
282,13,1,0,14,4,2,91,273
282,14,5,1,0,1,0,77,259
282,15,-1,-1,-1,-1,0,100,2
282,16,18,0,6,13,2,92,274
282,17,-1,-1,-1,-1,1,100,0
282,18,4,1,13,2,2,87,269
282,19,18,1,1,13,1,93,275
282,20,2,17,0,17,0,78,260
282,21,2,1,3,19,2,93,275
282,22,1,18,6,9,1,92,274
282,23,0,18,1,17,2,93,275
282,24,1,19,17,7,0,93,275
282,25,17,1,10,18,2,91,273
282,26,2,18,6,17,2,90,272
282,27,-1,-1,-1,-1,0,100,0
282,28,-1,-1,-1,-1,2,100,0
282,29,-1,-1,-1,-1,0,100,1
283,0,-1,-1,-1,-1,0,100,1
283,1,3,1,13,2,2,88,271
283,2,0,1,2,13,1,90,273
283,3,18,2,10,1,2,90,273
283,4,-1,-1,-1,-1,0,100,0
283,5,19,1,3,11,2,92,275
283,6,1,2,18,0,0,90,273
283,7,-1,-1,-1,-1,0,100,0
283,8,-1,-1,-1,-1,1,100,1
283,9,-1,-1,-1,-1,1,100,1
283,10,-1,-1,-1,-1,0,100,0
283,11,1,1,15,13,2,91,274
283,12,1,17,0,19,2,92,275
283,13,1,0,14,4,2,91,274
283,14,5,1,0,1,0,77,260
283,15,-1,-1,-1,-1,0,100,2
283,16,18,0,6,13,2,92,275
283,17,-1,-1,-1,-1,1,100,0
283,18,4,1,13,2,2,87,270
283,19,18,1,1,13,1,93,276
283,20,2,17,0,17,0,78,261
283,21,2,1,3,19,2,93,276
283,22,1,18,6,9,1,92,275
283,23,0,18,1,17,2,93,276
283,24,1,19,17,7,0,93,276
283,25,17,1,10,18,2,91,274
283,26,2,18,6,17,2,90,273
283,27,-1,-1,-1,-1,0,100,0
283,28,-1,-1,-1,-1,2,100,0
283,29,-1,-1,-1,-1,0,100,1
284,0,-1,-1,-1,-1,0,100,1
284,1,3,1,13,2,2,88,272
284,2,0,1,2,13,1,90,274
284,3,18,2,10,1,2,90,274
284,4,-1,-1,-1,-1,0,100,0
284,5,19,1,3,11,2,92,276
284,6,1,2,18,0,0,90,274
284,7,-1,-1,-1,-1,0,100,0
284,8,-1,-1,-1,-1,1,100,1
284,9,-1,-1,-1,-1,1,100,1
284,10,-1,-1,-1,-1,0,100,0
284,11,1,1,15,13,2,91,275
284,12,1,17,0,19,2,92,276
284,13,1,0,14,4,2,91,275
284,14,5,1,0,1,0,77,261
284,15,-1,-1,-1,-1,0,100,2
284,16,18,0,6,13,2,92,276
284,17,-1,-1,-1,-1,1,100,0
284,18,4,1,13,2,2,87,271
284,19,18,1,1,13,1,93,277
284,20,2,17,0,17,0,78,262
284,21,2,1,3,19,2,93,277
284,22,1,18,6,9,1,92,276
284,23,0,18,1,17,2,93,277
284,24,1,19,17,7,0,93,277
284,25,17,1,10,18,2,91,275
284,26,2,18,6,17,2,90,274
284,27,-1,-1,-1,-1,0,100,0
284,28,-1,-1,-1,-1,2,100,0
284,29,-1,-1,-1,-1,0,100,1
285,0,-1,-1,-1,-1,0,100,1
285,1,3,1,13,2,2,88,273
285,2,0,1,2,13,1,90,275
285,3,18,2,10,1,2,90,275
285,4,-1,-1,-1,-1,0,100,0
285,5,19,1,3,11,2,92,277
285,6,1,2,18,0,0,90,275
285,7,-1,-1,-1,-1,0,100,0
285,8,-1,-1,-1,-1,1,100,1
285,9,-1,-1,-1,-1,1,100,1
285,10,-1,-1,-1,-1,0,100,0
285,11,1,1,15,13,2,91,276
285,12,1,17,0,19,2,92,277
285,13,1,0,14,4,2,91,276
285,14,5,1,0,1,0,77,262
285,15,-1,-1,-1,-1,0,100,2
285,16,18,0,6,13,2,92,277
285,17,-1,-1,-1,-1,1,100,0
285,18,4,1,13,2,2,87,272
285,19,18,1,1,13,1,93,278
285,20,2,17,0,17,0,78,263
285,21,2,1,3,19,2,93,278
285,22,1,18,6,9,1,92,277
285,23,0,18,1,17,2,93,278
285,24,1,19,17,7,0,93,278
285,25,17,1,10,18,2,91,276
285,26,2,18,6,17,2,90,275
285,27,-1,-1,-1,-1,0,100,0
285,28,-1,-1,-1,-1,2,100,0
285,29,-1,-1,-1,-1,0,100,1
286,0,-1,-1,-1,-1,0,100,1
286,1,3,1,13,2,2,88,274
286,2,0,1,2,13,1,90,276
286,3,18,2,10,1,2,90,276
286,4,-1,-1,-1,-1,0,100,0
286,5,19,1,3,11,2,92,278
286,6,1,2,18,0,0,90,276
286,7,-1,-1,-1,-1,0,100,0
286,8,-1,-1,-1,-1,1,100,1
286,9,-1,-1,-1,-1,1,100,1
286,10,-1,-1,-1,-1,0,100,0
286,11,1,1,15,13,2,91,277
286,12,1,17,0,19,2,92,278
286,13,1,0,14,4,2,91,277
286,14,5,1,0,1,0,77,263
286,15,-1,-1,-1,-1,0,100,2
286,16,18,0,6,13,2,92,278
286,17,-1,-1,-1,-1,1,100,0
286,18,4,1,13,2,2,87,273
286,19,18,1,1,13,1,93,279
286,20,2,17,0,17,0,78,264
286,21,2,1,3,19,2,93,279
286,22,1,18,6,9,1,92,278
286,23,0,18,1,17,2,93,279
286,24,1,19,17,7,0,93,279
286,25,17,1,10,18,2,91,277
286,26,2,18,6,17,2,90,276
286,27,-1,-1,-1,-1,0,100,0
286,28,-1,-1,-1,-1,2,100,0
286,29,-1,-1,-1,-1,0,100,1
287,0,-1,-1,-1,-1,0,100,1
287,1,3,1,13,2,2,88,275
287,2,0,1,2,13,1,90,277
287,3,18,2,10,1,2,90,277
287,4,-1,-1,-1,-1,0,100,0
287,5,19,1,3,11,2,92,279
287,6,1,2,18,0,0,90,277
287,7,-1,-1,-1,-1,0,100,0
287,8,-1,-1,-1,-1,1,100,1
287,9,-1,-1,-1,-1,1,100,1
287,10,-1,-1,-1,-1,0,100,0
287,11,1,1,15,13,2,91,278
287,12,1,17,0,19,2,92,279
287,13,1,0,14,4,2,91,278
287,14,5,1,0,1,0,77,264
287,15,-1,-1,-1,-1,0,100,2
287,16,18,0,6,13,2,92,279
287,17,-1,-1,-1,-1,1,100,0
287,18,4,1,13,2,2,87,274
287,19,18,1,1,13,1,93,280
287,20,2,17,0,17,0,78,265
287,21,2,1,3,19,2,93,280
287,22,1,18,6,9,1,92,279
287,23,0,18,1,17,2,93,280
287,24,1,19,17,7,0,93,280
287,25,17,1,10,18,2,91,278
287,26,2,18,6,17,2,90,277
287,27,-1,-1,-1,-1,0,100,0
287,28,-1,-1,-1,-1,2,100,0
287,29,-1,-1,-1,-1,0,100,1
288,0,-1,-1,-1,-1,0,100,1
288,1,3,1,13,2,2,88,276
288,2,0,1,2,13,1,90,278
288,3,18,2,10,1,2,90,278
288,4,-1,-1,-1,-1,0,100,0
288,5,19,1,3,11,2,92,280
288,6,1,2,18,0,0,90,278
288,7,-1,-1,-1,-1,0,100,0
288,8,-1,-1,-1,-1,1,100,1
288,9,-1,-1,-1,-1,1,100,1
288,10,-1,-1,-1,-1,0,100,0
288,11,1,1,15,13,2,91,279
288,12,1,17,0,19,2,92,280
288,13,1,0,14,4,2,91,279
288,14,5,1,0,1,0,77,265
288,15,-1,-1,-1,-1,0,100,2
288,16,18,0,6,13,2,92,280
288,17,-1,-1,-1,-1,1,100,0
288,18,4,1,13,2,2,87,275
288,19,18,1,1,13,1,93,281
288,20,2,17,0,17,0,78,266
288,21,2,1,3,19,2,93,281
288,22,1,18,6,9,1,92,280
288,23,0,18,1,17,2,93,281
288,24,1,19,17,7,0,93,281
288,25,17,1,10,18,2,91,279
288,26,2,18,6,17,2,90,278
288,27,-1,-1,-1,-1,0,100,0
288,28,-1,-1,-1,-1,2,100,0
288,29,-1,-1,-1,-1,0,100,1
289,0,-1,-1,-1,-1,0,100,1
289,1,3,1,13,2,2,88,277
289,2,0,1,2,13,1,90,279
289,3,18,2,10,1,2,90,279
289,4,-1,-1,-1,-1,0,100,0
289,5,19,1,3,11,2,92,281
289,6,1,2,18,0,0,90,279
289,7,-1,-1,-1,-1,0,100,0
289,8,-1,-1,-1,-1,1,100,1
289,9,-1,-1,-1,-1,1,100,1
289,10,-1,-1,-1,-1,0,100,0
289,11,1,1,15,13,2,91,280
289,12,1,17,0,19,2,92,281
289,13,1,0,14,4,2,91,280
289,14,5,1,0,1,0,77,266
289,15,-1,-1,-1,-1,0,100,2
289,16,18,0,6,13,2,92,281
289,17,-1,-1,-1,-1,1,100,0
289,18,4,1,13,2,2,87,276
289,19,18,1,1,13,1,93,282
289,20,2,17,0,17,0,78,267
289,21,2,1,3,19,2,93,282
289,22,1,18,6,9,1,92,281
289,23,0,18,1,17,2,93,282
289,24,1,19,17,7,0,93,282
289,25,17,1,10,18,2,91,280
289,26,2,18,6,17,2,90,279
289,27,-1,-1,-1,-1,0,100,0
289,28,-1,-1,-1,-1,2,100,0
289,29,-1,-1,-1,-1,0,100,1
290,0,-1,-1,-1,-1,0,100,1
290,1,3,1,13,2,2,88,278
290,2,0,1,2,13,1,90,280
290,3,18,2,10,1,2,90,280
290,4,-1,-1,-1,-1,0,100,0
290,5,19,1,3,11,2,92,282
290,6,1,2,18,0,0,90,280
290,7,-1,-1,-1,-1,0,100,0
290,8,-1,-1,-1,-1,1,100,1
290,9,-1,-1,-1,-1,1,100,1
290,10,-1,-1,-1,-1,0,100,0
290,11,1,1,15,13,2,91,281
290,12,1,17,0,19,2,92,282
290,13,1,0,14,4,2,91,281
290,14,5,1,0,1,0,77,267
290,15,-1,-1,-1,-1,0,100,2
290,16,18,0,6,13,2,92,282
290,17,-1,-1,-1,-1,1,100,0
290,18,4,1,13,2,2,87,277
290,19,18,1,1,13,1,93,283
290,20,2,17,0,17,0,78,268
290,21,2,1,3,19,2,93,283
290,22,1,18,6,9,1,92,282
290,23,0,18,1,17,2,93,283
290,24,1,19,17,7,0,93,283
290,25,17,1,10,18,2,91,281
290,26,2,18,6,17,2,90,280
290,27,-1,-1,-1,-1,0,100,0
290,28,-1,-1,-1,-1,2,100,0
290,29,-1,-1,-1,-1,0,100,1
291,0,-1,-1,-1,-1,0,100,1
291,1,3,1,13,2,2,88,279
291,2,0,1,2,13,1,90,281
291,3,18,2,10,1,2,90,281
291,4,-1,-1,-1,-1,0,100,0
291,5,19,1,3,11,2,92,283
291,6,1,2,18,0,0,90,281
291,7,-1,-1,-1,-1,0,100,0
291,8,-1,-1,-1,-1,1,100,1
291,9,-1,-1,-1,-1,1,100,1
291,10,-1,-1,-1,-1,0,100,0
291,11,1,1,15,13,2,91,282
291,12,1,17,0,19,2,92,283
291,13,1,0,14,4,2,91,282
291,14,5,1,0,1,0,77,268
291,15,-1,-1,-1,-1,0,100,2
291,16,18,0,6,13,2,92,283
291,17,-1,-1,-1,-1,1,100,0
291,18,4,1,13,2,2,87,278
291,19,18,1,1,13,1,93,284
291,20,2,17,0,17,0,78,269
291,21,2,1,3,19,2,93,284
291,22,1,18,6,9,1,92,283
291,23,0,18,1,17,2,93,284
291,24,1,19,17,7,0,93,284
291,25,17,1,10,18,2,91,282
291,26,2,18,6,17,2,90,281
291,27,-1,-1,-1,-1,0,100,0
291,28,-1,-1,-1,-1,2,100,0
291,29,-1,-1,-1,-1,0,100,1
292,0,-1,-1,-1,-1,0,100,1
292,1,3,1,13,2,2,88,280
292,2,0,1,2,13,1,90,282
292,3,18,2,10,1,2,90,282
292,4,-1,-1,-1,-1,0,100,0
292,5,19,1,3,11,2,92,284
292,6,1,2,18,0,0,90,282
292,7,-1,-1,-1,-1,0,100,0
292,8,-1,-1,-1,-1,1,100,1
292,9,-1,-1,-1,-1,1,100,1
292,10,-1,-1,-1,-1,0,100,0
292,11,1,1,15,13,2,91,283
292,12,1,17,0,19,2,92,284
292,13,1,0,14,4,2,91,283
292,14,5,1,0,1,0,77,269
292,15,-1,-1,-1,-1,0,100,2
292,16,18,0,6,13,2,92,284
292,17,-1,-1,-1,-1,1,100,0
292,18,4,1,13,2,2,87,279
292,19,18,1,1,13,1,93,285
292,20,2,17,0,17,0,78,270
292,21,2,1,3,19,2,93,285
292,22,1,18,6,9,1,92,284
292,23,0,18,1,17,2,93,285
292,24,1,19,17,7,0,93,285
292,25,17,1,10,18,2,91,283
292,26,2,18,6,17,2,90,282
292,27,-1,-1,-1,-1,0,100,0
292,28,-1,-1,-1,-1,2,100,0
292,29,-1,-1,-1,-1,0,100,1
293,0,-1,-1,-1,-1,0,100,1
293,1,3,1,13,2,2,88,281
293,2,0,1,2,13,1,90,283
293,3,18,2,10,1,2,90,283
293,4,-1,-1,-1,-1,0,100,0
293,5,19,1,3,11,2,92,285
293,6,1,2,18,0,0,90,283
293,7,-1,-1,-1,-1,0,100,0
293,8,-1,-1,-1,-1,1,100,1
293,9,-1,-1,-1,-1,1,100,1
293,10,-1,-1,-1,-1,0,100,0
293,11,1,1,15,13,2,91,284
293,12,1,17,0,19,2,92,285
293,13,1,0,14,4,2,91,284
293,14,5,1,0,1,0,77,270
293,15,-1,-1,-1,-1,0,100,2
293,16,18,0,6,13,2,92,285
293,17,-1,-1,-1,-1,1,100,0
293,18,4,1,13,2,2,87,280
293,19,18,1,1,13,1,93,286
293,20,2,17,0,17,0,78,271
293,21,2,1,3,19,2,93,286
293,22,1,18,6,9,1,92,285
293,23,0,18,1,17,2,93,286
293,24,1,19,17,7,0,93,286
293,25,17,1,10,18,2,91,284
293,26,2,18,6,17,2,90,283
293,27,-1,-1,-1,-1,0,100,0
293,28,-1,-1,-1,-1,2,100,0
293,29,-1,-1,-1,-1,0,100,1
294,0,-1,-1,-1,-1,0,100,1
294,1,3,1,13,2,2,88,282
294,2,0,1,2,13,1,90,284
