step,id,x,y,gx,gy
70,25,-1,-1,-1,-1
70,26,17,11,1,15
70,27,8,17,7,16
70,28,17,13,6,5
70,29,9,2,19,4
71,0,5,17,17,15
71,1,13,15,6,12
71,2,-1,-1,-1,-1
71,3,7,17,3,6
71,4,9,3,7,9
71,5,-1,-1,-1,-1
71,6,7,12,9,2
71,7,6,17,9,7
71,8,13,16,11,2
71,9,-1,-1,-1,-1
71,10,-1,-1,-1,-1
71,11,-1,-1,-1,-1
71,12,-1,-1,-1,-1
71,13,12,2,5,5
71,14,7,11,13,17
71,15,8,2,14,7
71,16,11,2,3,10
71,17,7,10,16,18
71,18,-1,-1,-1,-1
71,19,-1,-1,-1,-1
71,20,7,16,14,19
71,21,-1,-1,-1,-1
71,22,10,2,17,2
71,23,17,12,1,0
71,24,-1,-1,-1,-1
71,25,-1,-1,-1,-1
71,26,17,11,1,15
71,27,8,17,7,16
71,28,17,13,6,5
71,29,9,2,19,4
72,0,5,17,17,15
72,1,13,15,6,12
72,2,-1,-1,-1,-1
72,3,7,17,3,6
72,4,9,3,7,9
72,5,-1,-1,-1,-1
72,6,7,12,9,2
72,7,6,17,9,7
72,8,13,16,11,2
72,9,-1,-1,-1,-1
72,10,-1,-1,-1,-1
72,11,-1,-1,-1,-1
72,12,-1,-1,-1,-1
72,13,12,2,5,5
72,14,7,11,13,17
72,15,8,2,14,7
72,16,11,2,3,10
72,17,7,10,16,18
72,18,-1,-1,-1,-1
72,19,-1,-1,-1,-1
72,20,7,16,14,19
72,21,-1,-1,-1,-1
72,22,10,2,17,2
72,23,17,12,1,0
72,24,-1,-1,-1,-1
72,25,-1,-1,-1,-1
72,26,17,11,1,15
72,27,8,17,7,16
72,28,17,13,6,5
72,29,9,2,19,4
73,0,5,17,17,15
73,1,13,15,6,12
73,2,-1,-1,-1,-1
73,3,7,17,3,6
73,4,9,3,7,9
73,5,-1,-1,-1,-1
73,6,7,12,9,2
73,7,6,17,9,7
73,8,13,16,11,2
73,9,-1,-1,-1,-1
73,10,-1,-1,-1,-1
73,11,-1,-1,-1,-1
73,12,-1,-1,-1,-1
73,13,12,2,5,5
73,14,7,11,13,17
73,15,8,2,14,7
73,16,11,2,3,10
73,17,7,10,16,18
73,18,-1,-1,-1,-1
73,19,-1,-1,-1,-1
73,20,7,16,14,19
73,21,-1,-1,-1,-1
73,22,10,2,17,2
73,23,17,12,1,0
73,24,-1,-1,-1,-1
73,25,-1,-1,-1,-1
73,26,17,11,1,15
73,27,8,17,7,16
73,28,17,13,6,5
73,29,9,2,19,4
74,0,5,17,17,15
74,1,13,15,6,12
74,2,-1,-1,-1,-1
74,3,7,17,3,6
74,4,9,3,7,9
74,5,-1,-1,-1,-1
74,6,7,12,9,2
74,7,6,17,9,7
74,8,13,16,11,2
74,9,-1,-1,-1,-1
74,10,-1,-1,-1,-1
74,11,-1,-1,-1,-1
74,12,-1,-1,-1,-1
74,13,12,2,5,5
74,14,7,11,13,17
74,15,8,2,14,7
74,16,11,2,3,10
74,17,7,10,16,18
74,18,-1,-1,-1,-1
74,19,-1,-1,-1,-1
74,20,7,16,14,19
74,21,-1,-1,-1,-1
74,22,10,2,17,2
74,23,17,12,1,0
74,24,-1,-1,-1,-1
74,25,-1,-1,-1,-1
74,26,17,11,1,15
74,27,8,17,7,16
74,28,17,13,6,5
74,29,9,2,19,4
75,0,5,17,17,15
75,1,13,15,6,12
75,2,-1,-1,-1,-1
75,3,7,17,3,6
75,4,9,3,7,9
75,5,-1,-1,-1,-1
75,6,7,12,9,2
75,7,6,17,9,7
75,8,13,16,11,2
75,9,-1,-1,-1,-1
75,10,-1,-1,-1,-1
75,11,-1,-1,-1,-1
75,12,-1,-1,-1,-1
75,13,12,2,5,5
75,14,7,11,13,17
75,15,8,2,14,7
75,16,11,2,3,10
75,17,7,10,16,18
75,18,-1,-1,-1,-1
75,19,-1,-1,-1,-1
75,20,7,16,14,19
75,21,-1,-1,-1,-1
75,22,10,2,17,2
75,23,17,12,1,0
75,24,-1,-1,-1,-1
75,25,-1,-1,-1,-1
75,26,17,11,1,15
75,27,8,17,7,16
75,28,17,13,6,5
75,29,9,2,19,4
76,0,5,17,17,15
76,1,13,15,6,12
76,2,-1,-1,-1,-1
76,3,7,17,3,6
76,4,9,3,7,9
76,5,-1,-1,-1,-1
76,6,7,12,9,2
76,7,6,17,9,7
76,8,13,16,11,2
76,9,-1,-1,-1,-1
76,10,-1,-1,-1,-1
76,11,-1,-1,-1,-1
76,12,-1,-1,-1,-1
76,13,12,2,5,5
76,14,7,11,13,17
76,15,8,2,14,7
76,16,11,2,3,10
76,17,7,10,16,18
76,18,-1,-1,-1,-1
76,19,-1,-1,-1,-1
76,20,7,16,14,19
76,21,-1,-1,-1,-1
76,22,10,2,17,2
76,23,17,12,1,0
76,24,-1,-1,-1,-1
76,25,-1,-1,-1,-1
76,26,17,11,1,15
76,27,8,17,7,16
76,28,17,13,6,5
76,29,9,2,19,4
77,0,5,17,17,15
77,1,13,15,6,12
77,2,-1,-1,-1,-1
77,3,7,17,3,6
77,4,9,3,7,9
77,5,-1,-1,-1,-1
77,6,7,12,9,2
77,7,6,17,9,7
77,8,13,16,11,2
77,9,-1,-1,-1,-1
77,10,-1,-1,-1,-1
77,11,-1,-1,-1,-1
77,12,-1,-1,-1,-1
77,13,12,2,5,5
77,14,7,11,13,17
77,15,8,2,14,7
77,16,11,2,3,10
77,17,7,10,16,18
77,18,-1,-1,-1,-1
77,19,-1,-1,-1,-1
77,20,7,16,14,19
77,21,-1,-1,-1,-1
77,22,10,2,17,2
77,23,17,12,1,0
77,24,-1,-1,-1,-1
77,25,-1,-1,-1,-1
77,26,17,11,1,15
77,27,8,17,7,16
77,28,17,13,6,5
77,29,9,2,19,4
78,0,5,17,17,15
78,1,13,15,6,12
78,2,-1,-1,-1,-1
78,3,7,17,3,6
78,4,9,3,7,9
78,5,-1,-1,-1,-1
78,6,7,12,9,2
78,7,6,17,9,7
78,8,13,16,11,2
78,9,-1,-1,-1,-1
78,10,-1,-1,-1,-1
78,11,-1,-1,-1,-1
78,12,-1,-1,-1,-1
78,13,12,2,5,5
78,14,7,11,13,17
78,15,8,2,14,7
78,16,11,2,3,10
78,17,7,10,16,18
78,18,-1,-1,-1,-1
78,19,-1,-1,-1,-1
78,20,7,16,14,19
78,21,-1,-1,-1,-1
78,22,10,2,17,2
78,23,17,12,1,0
78,24,-1,-1,-1,-1
78,25,-1,-1,-1,-1
78,26,17,11,1,15
78,27,8,17,7,16
78,28,17,13,6,5
78,29,9,2,19,4
79,0,5,17,17,15
79,1,13,15,6,12
79,2,-1,-1,-1,-1
79,3,7,17,3,6
79,4,9,3,7,9
79,5,-1,-1,-1,-1
79,6,7,12,9,2
79,7,6,17,9,7
79,8,13,16,11,2
79,9,-1,-1,-1,-1
79,10,-1,-1,-1,-1
79,11,-1,-1,-1,-1
79,12,-1,-1,-1,-1
79,13,12,2,5,5
79,14,7,11,13,17
79,15,8,2,14,7
79,16,11,2,3,10
79,17,7,10,16,18
79,18,-1,-1,-1,-1
79,19,-1,-1,-1,-1
79,20,7,16,14,19
79,21,-1,-1,-1,-1
79,22,10,2,17,2
79,23,17,12,1,0
79,24,-1,-1,-1,-1
79,25,-1,-1,-1,-1
79,26,17,11,1,15
79,27,8,17,7,16
79,28,17,13,6,5
79,29,9,2,19,4
80,0,5,17,17,15
80,1,13,15,6,12
80,2,-1,-1,-1,-1
80,3,7,17,3,6
80,4,9,3,7,9
80,5,-1,-1,-1,-1
80,6,7,12,9,2
80,7,6,17,9,7
80,8,13,16,11,2
80,9,-1,-1,-1,-1
80,10,-1,-1,-1,-1
80,11,-1,-1,-1,-1
80,12,-1,-1,-1,-1
80,13,12,2,5,5
80,14,7,11,13,17
80,15,8,2,14,7
80,16,11,2,3,10
80,17,7,10,16,18
80,18,-1,-1,-1,-1
80,19,-1,-1,-1,-1
80,20,7,16,14,19
80,21,-1,-1,-1,-1
80,22,10,2,17,2
80,23,17,12,1,0
80,24,-1,-1,-1,-1
80,25,-1,-1,-1,-1
80,26,17,11,1,15
80,27,8,17,7,16
80,28,17,13,6,5
80,29,9,2,19,4
81,0,5,17,17,15
81,1,13,15,6,12
81,2,-1,-1,-1,-1
81,3,7,17,3,6
81,4,9,3,7,9
81,5,-1,-1,-1,-1
81,6,7,12,9,2
81,7,6,17,9,7
81,8,13,16,11,2
81,9,-1,-1,-1,-1
81,10,-1,-1,-1,-1
81,11,-1,-1,-1,-1
81,12,-1,-1,-1,-1
81,13,12,2,5,5
81,14,7,11,13,17
81,15,8,2,14,7
81,16,11,2,3,10
81,17,7,10,16,18
81,18,-1,-1,-1,-1
81,19,-1,-1,-1,-1
81,20,7,16,14,19
81,21,-1,-1,-1,-1
81,22,10,2,17,2
81,23,17,12,1,0
81,24,-1,-1,-1,-1
81,25,-1,-1,-1,-1
81,26,17,11,1,15
81,27,8,17,7,16
81,28,17,13,6,5
81,29,9,2,19,4
82,0,5,17,17,15
82,1,13,15,6,12
82,2,-1,-1,-1,-1
82,3,7,17,3,6
82,4,9,3,7,9
82,5,-1,-1,-1,-1
82,6,7,12,9,2
82,7,6,17,9,7
82,8,13,16,11,2
82,9,-1,-1,-1,-1
82,10,-1,-1,-1,-1
82,11,-1,-1,-1,-1
82,12,-1,-1,-1,-1
82,13,12,2,5,5
82,14,7,11,13,17
82,15,8,2,14,7
82,16,11,2,3,10
82,17,7,10,16,18
82,18,-1,-1,-1,-1
82,19,-1,-1,-1,-1
82,20,7,16,14,19
82,21,-1,-1,-1,-1
82,22,10,2,17,2
82,23,17,12,1,0
82,24,-1,-1,-1,-1
82,25,-1,-1,-1,-1
82,26,17,11,1,15
82,27,8,17,7,16
82,28,17,13,6,5
82,29,9,2,19,4
83,0,5,17,17,15
83,1,13,15,6,12
83,2,-1,-1,-1,-1
83,3,7,17,3,6
83,4,9,3,7,9
83,5,-1,-1,-1,-1
83,6,7,12,9,2
83,7,6,17,9,7
83,8,13,16,11,2
83,9,-1,-1,-1,-1
83,10,-1,-1,-1,-1
83,11,-1,-1,-1,-1
83,12,-1,-1,-1,-1
83,13,12,2,5,5
83,14,7,11,13,17
83,15,8,2,14,7
83,16,11,2,3,10
83,17,7,10,16,18
83,18,-1,-1,-1,-1
83,19,-1,-1,-1,-1
83,20,7,16,14,19
83,21,-1,-1,-1,-1
83,22,10,2,17,2
83,23,17,12,1,0
83,24,-1,-1,-1,-1
83,25,-1,-1,-1,-1
83,26,17,11,1,15
83,27,8,17,7,16
83,28,17,13,6,5
83,29,9,2,19,4
84,0,5,17,17,15
84,1,13,15,6,12
84,2,-1,-1,-1,-1
84,3,7,17,3,6
84,4,9,3,7,9
84,5,-1,-1,-1,-1
84,6,7,12,9,2
84,7,6,17,9,7
84,8,13,16,11,2
84,9,-1,-1,-1,-1
84,10,-1,-1,-1,-1
84,11,-1,-1,-1,-1
84,12,-1,-1,-1,-1
84,13,12,2,5,5
84,14,7,11,13,17
84,15,8,2,14,7
84,16,11,2,3,10
84,17,7,10,16,18
84,18,-1,-1,-1,-1
84,19,-1,-1,-1,-1
84,20,7,16,14,19
84,21,-1,-1,-1,-1
84,22,10,2,17,2
84,23,17,12,1,0
84,24,-1,-1,-1,-1
84,25,-1,-1,-1,-1
84,26,17,11,1,15
84,27,8,17,7,16
84,28,17,13,6,5
84,29,9,2,19,4
85,0,5,17,17,15
85,1,13,15,6,12
85,2,-1,-1,-1,-1
85,3,7,17,3,6
85,4,9,3,7,9
85,5,-1,-1,-1,-1
85,6,7,12,9,2
85,7,6,17,9,7
85,8,13,16,11,2
85,9,-1,-1,-1,-1
85,10,-1,-1,-1,-1
85,11,-1,-1,-1,-1
85,12,-1,-1,-1,-1
85,13,12,2,5,5
85,14,7,11,13,17
85,15,8,2,14,7
85,16,11,2,3,10
85,17,7,10,16,18
85,18,-1,-1,-1,-1
85,19,-1,-1,-1,-1
85,20,7,16,14,19
85,21,-1,-1,-1,-1
85,22,10,2,17,2
85,23,17,12,1,0
85,24,-1,-1,-1,-1
85,25,-1,-1,-1,-1
85,26,17,11,1,15
85,27,8,17,7,16
85,28,17,13,6,5
85,29,9,2,19,4
86,0,5,17,17,15
86,1,13,15,6,12
86,2,-1,-1,-1,-1
86,3,7,17,3,6
86,4,9,3,7,9
86,5,-1,-1,-1,-1
86,6,7,12,9,2
86,7,6,17,9,7
86,8,13,16,11,2
86,9,-1,-1,-1,-1
86,10,-1,-1,-1,-1
86,11,-1,-1,-1,-1
86,12,-1,-1,-1,-1
86,13,12,2,5,5
86,14,7,11,13,17
86,15,8,2,14,7
86,16,11,2,3,10
86,17,7,10,16,18
86,18,-1,-1,-1,-1
86,19,-1,-1,-1,-1
86,20,7,16,14,19
86,21,-1,-1,-1,-1
86,22,10,2,17,2
86,23,17,12,1,0
86,24,-1,-1,-1,-1
86,25,-1,-1,-1,-1
86,26,17,11,1,15
86,27,8,17,7,16
86,28,17,13,6,5
86,29,9,2,19,4
87,0,5,17,17,15
87,1,13,15,6,12
87,2,-1,-1,-1,-1
87,3,7,17,3,6
87,4,9,3,7,9
87,5,-1,-1,-1,-1
87,6,7,12,9,2
87,7,6,17,9,7
87,8,13,16,11,2
87,9,-1,-1,-1,-1
87,10,-1,-1,-1,-1
87,11,-1,-1,-1,-1
87,12,-1,-1,-1,-1
87,13,12,2,5,5
87,14,7,11,13,17
87,15,8,2,14,7
87,16,11,2,3,10
87,17,7,10,16,18
87,18,-1,-1,-1,-1
87,19,-1,-1,-1,-1
87,20,7,16,14,19
87,21,-1,-1,-1,-1
87,22,10,2,17,2
87,23,17,12,1,0
87,24,-1,-1,-1,-1
87,25,-1,-1,-1,-1
87,26,17,11,1,15
87,27,8,17,7,16
87,28,17,13,6,5
87,29,9,2,19,4
88,0,5,17,17,15
88,1,13,15,6,12
88,2,-1,-1,-1,-1
88,3,7,17,3,6
88,4,9,3,7,9
88,5,-1,-1,-1,-1
88,6,7,12,9,2
88,7,6,17,9,7
88,8,13,16,11,2
88,9,-1,-1,-1,-1
88,10,-1,-1,-1,-1
88,11,-1,-1,-1,-1
88,12,-1,-1,-1,-1
88,13,12,2,5,5
88,14,7,11,13,17
88,15,8,2,14,7
88,16,11,2,3,10
88,17,7,10,16,18
88,18,-1,-1,-1,-1
88,19,-1,-1,-1,-1
88,20,7,16,14,19
88,21,-1,-1,-1,-1
88,22,10,2,17,2
88,23,17,12,1,0
88,24,-1,-1,-1,-1
88,25,-1,-1,-1,-1
88,26,17,11,1,15
88,27,8,17,7,16
88,28,17,13,6,5
88,29,9,2,19,4
89,0,5,17,17,15
89,1,13,15,6,12
89,2,-1,-1,-1,-1
89,3,7,17,3,6
89,4,9,3,7,9
89,5,-1,-1,-1,-1
89,6,7,12,9,2
89,7,6,17,9,7
89,8,13,16,11,2
89,9,-1,-1,-1,-1
89,10,-1,-1,-1,-1
89,11,-1,-1,-1,-1
89,12,-1,-1,-1,-1
89,13,12,2,5,5
89,14,7,11,13,17
89,15,8,2,14,7
89,16,11,2,3,10
89,17,7,10,16,18
89,18,-1,-1,-1,-1
89,19,-1,-1,-1,-1
89,20,7,16,14,19
89,21,-1,-1,-1,-1
89,22,10,2,17,2
89,23,17,12,1,0
89,24,-1,-1,-1,-1
89,25,-1,-1,-1,-1
89,26,17,11,1,15
89,27,8,17,7,16
89,28,17,13,6,5
89,29,9,2,19,4
90,0,5,17,17,15
90,1,13,15,6,12
90,2,-1,-1,-1,-1
90,3,7,17,3,6
90,4,9,3,7,9
90,5,-1,-1,-1,-1
90,6,7,12,9,2
90,7,6,17,9,7
90,8,13,16,11,2
90,9,-1,-1,-1,-1
90,10,-1,-1,-1,-1
90,11,-1,-1,-1,-1
90,12,-1,-1,-1,-1
90,13,12,2,5,5
90,14,7,11,13,17
90,15,8,2,14,7
90,16,11,2,3,10
90,17,7,10,16,18
90,18,-1,-1,-1,-1
90,19,-1,-1,-1,-1
90,20,7,16,14,19
90,21,-1,-1,-1,-1
90,22,10,2,17,2
90,23,17,12,1,0
90,24,-1,-1,-1,-1
90,25,-1,-1,-1,-1
90,26,17,11,1,15
90,27,8,17,7,16
90,28,17,13,6,5
90,29,9,2,19,4
91,0,5,17,17,15
91,1,13,15,6,12
91,2,-1,-1,-1,-1
91,3,7,17,3,6
91,4,9,3,7,9
91,5,-1,-1,-1,-1
91,6,7,12,9,2
91,7,6,17,9,7
91,8,13,16,11,2
91,9,-1,-1,-1,-1
91,10,-1,-1,-1,-1
91,11,-1,-1,-1,-1
91,12,-1,-1,-1,-1
91,13,12,2,5,5
91,14,7,11,13,17
91,15,8,2,14,7
91,16,11,2,3,10
91,17,7,10,16,18
91,18,-1,-1,-1,-1
91,19,-1,-1,-1,-1
91,20,7,16,14,19
91,21,-1,-1,-1,-1
91,22,10,2,17,2
91,23,17,12,1,0
91,24,-1,-1,-1,-1
91,25,-1,-1,-1,-1
91,26,17,11,1,15
91,27,8,17,7,16
91,28,17,13,6,5
91,29,9,2,19,4
92,0,5,17,17,15
92,1,13,15,6,12
92,2,-1,-1,-1,-1
92,3,7,17,3,6
92,4,9,3,7,9
92,5,-1,-1,-1,-1
92,6,7,12,9,2
92,7,6,17,9,7
92,8,13,16,11,2
92,9,-1,-1,-1,-1
92,10,-1,-1,-1,-1
92,11,-1,-1,-1,-1
92,12,-1,-1,-1,-1
92,13,12,2,5,5
92,14,7,11,13,17
92,15,8,2,14,7
92,16,11,2,3,10
92,17,7,10,16,18
92,18,-1,-1,-1,-1
92,19,-1,-1,-1,-1
92,20,7,16,14,19
92,21,-1,-1,-1,-1
92,22,10,2,17,2
92,23,17,12,1,0
92,24,-1,-1,-1,-1
92,25,-1,-1,-1,-1
92,26,17,11,1,15
92,27,8,17,7,16
92,28,17,13,6,5
92,29,9,2,19,4
93,0,5,17,17,15
93,1,13,15,6,12
93,2,-1,-1,-1,-1
93,3,7,17,3,6
93,4,9,3,7,9
93,5,-1,-1,-1,-1
93,6,7,12,9,2
93,7,6,17,9,7
93,8,13,16,11,2
93,9,-1,-1,-1,-1
93,10,-1,-1,-1,-1
93,11,-1,-1,-1,-1
93,12,-1,-1,-1,-1
93,13,12,2,5,5
93,14,7,11,13,17
93,15,8,2,14,7
93,16,11,2,3,10
93,17,7,10,16,18
93,18,-1,-1,-1,-1
93,19,-1,-1,-1,-1
93,20,7,16,14,19
93,21,-1,-1,-1,-1
93,22,10,2,17,2
93,23,17,12,1,0
93,24,-1,-1,-1,-1
93,25,-1,-1,-1,-1
93,26,17,11,1,15
93,27,8,17,7,16
93,28,17,13,6,5
93,29,9,2,19,4
94,0,5,17,17,15
94,1,13,15,6,12
94,2,-1,-1,-1,-1
94,3,7,17,3,6
94,4,9,3,7,9
94,5,-1,-1,-1,-1
94,6,7,12,9,2
94,7,6,17,9,7
94,8,13,16,11,2
94,9,-1,-1,-1,-1
94,10,-1,-1,-1,-1
94,11,-1,-1,-1,-1
94,12,-1,-1,-1,-1
94,13,12,2,5,5
94,14,7,11,13,17
94,15,8,2,14,7
94,16,11,2,3,10
94,17,7,10,16,18
94,18,-1,-1,-1,-1
94,19,-1,-1,-1,-1
94,20,7,16,14,19
94,21,-1,-1,-1,-1
94,22,10,2,17,2
94,23,17,12,1,0
94,24,-1,-1,-1,-1
94,25,-1,-1,-1,-1
94,26,17,11,1,15
94,27,8,17,7,16
94,28,17,13,6,5
94,29,9,2,19,4
95,0,5,17,17,15
95,1,13,15,6,12
95,2,-1,-1,-1,-1
95,3,7,17,3,6
95,4,9,3,7,9
95,5,-1,-1,-1,-1
95,6,7,12,9,2
95,7,6,17,9,7
95,8,13,16,11,2
95,9,-1,-1,-1,-1
95,10,-1,-1,-1,-1
95,11,-1,-1,-1,-1
95,12,-1,-1,-1,-1
95,13,12,2,5,5
95,14,7,11,13,17
95,15,8,2,14,7
95,16,11,2,3,10
95,17,7,10,16,18
95,18,-1,-1,-1,-1
95,19,-1,-1,-1,-1
95,20,7,16,14,19
95,21,-1,-1,-1,-1
95,22,10,2,17,2
95,23,17,12,1,0
95,24,-1,-1,-1,-1
95,25,-1,-1,-1,-1
95,26,17,11,1,15
95,27,8,17,7,16
95,28,17,13,6,5
95,29,9,2,19,4
96,0,5,17,17,15
96,1,13,15,6,12
96,2,-1,-1,-1,-1
96,3,7,17,3,6
96,4,9,3,7,9
96,5,-1,-1,-1,-1
96,6,7,12,9,2
96,7,6,17,9,7
96,8,13,16,11,2
96,9,-1,-1,-1,-1
96,10,-1,-1,-1,-1
96,11,-1,-1,-1,-1
96,12,-1,-1,-1,-1
96,13,12,2,5,5
96,14,7,11,13,17
96,15,8,2,14,7
96,16,11,2,3,10
96,17,7,10,16,18
96,18,-1,-1,-1,-1
96,19,-1,-1,-1,-1
96,20,7,16,14,19
96,21,-1,-1,-1,-1
96,22,10,2,17,2
96,23,17,12,1,0
96,24,-1,-1,-1,-1
96,25,-1,-1,-1,-1
96,26,17,11,1,15
96,27,8,17,7,16
96,28,17,13,6,5
96,29,9,2,19,4
97,0,5,17,17,15
97,1,13,15,6,12
97,2,-1,-1,-1,-1
97,3,7,17,3,6
97,4,9,3,7,9
97,5,-1,-1,-1,-1
97,6,7,12,9,2
97,7,6,17,9,7
97,8,13,16,11,2
97,9,-1,-1,-1,-1
97,10,-1,-1,-1,-1
97,11,-1,-1,-1,-1
97,12,-1,-1,-1,-1
97,13,12,2,5,5
97,14,7,11,13,17
97,15,8,2,14,7
97,16,11,2,3,10
97,17,7,10,16,18
97,18,-1,-1,-1,-1
97,19,-1,-1,-1,-1
97,20,7,16,14,19
97,21,-1,-1,-1,-1
97,22,10,2,17,2
97,23,17,12,1,0
97,24,-1,-1,-1,-1
97,25,-1,-1,-1,-1
97,26,17,11,1,15
97,27,8,17,7,16
97,28,17,13,6,5
97,29,9,2,19,4
98,0,5,17,17,15
98,1,13,15,6,12
98,2,-1,-1,-1,-1
98,3,7,17,3,6
98,4,9,3,7,9
98,5,-1,-1,-1,-1
98,6,7,12,9,2
98,7,6,17,9,7
98,8,13,16,11,2
98,9,-1,-1,-1,-1
98,10,-1,-1,-1,-1
98,11,-1,-1,-1,-1
98,12,-1,-1,-1,-1
98,13,12,2,5,5
98,14,7,11,13,17
98,15,8,2,14,7
98,16,11,2,3,10
98,17,7,10,16,18
98,18,-1,-1,-1,-1
98,19,-1,-1,-1,-1
98,20,7,16,14,19
98,21,-1,-1,-1,-1
98,22,10,2,17,2
98,23,17,12,1,0
98,24,-1,-1,-1,-1
98,25,-1,-1,-1,-1
98,26,17,11,1,15
98,27,8,17,7,16
98,28,17,13,6,5
98,29,9,2,19,4
99,0,5,17,17,15
99,1,13,15,6,12
99,2,-1,-1,-1,-1
99,3,7,17,3,6
99,4,9,3,7,9
99,5,-1,-1,-1,-1
99,6,7,12,9,2
99,7,6,17,9,7
99,8,13,16,11,2
99,9,-1,-1,-1,-1
99,10,-1,-1,-1,-1
99,11,-1,-1,-1,-1
99,12,-1,-1,-1,-1
99,13,12,2,5,5
99,14,7,11,13,17
99,15,8,2,14,7
99,16,11,2,3,10
99,17,7,10,16,18
99,18,-1,-1,-1,-1
99,19,-1,-1,-1,-1
99,20,7,16,14,19
99,21,-1,-1,-1,-1
99,22,10,2,17,2
99,23,17,12,1,0
99,24,-1,-1,-1,-1
99,25,-1,-1,-1,-1
99,26,17,11,1,15
99,27,8,17,7,16
99,28,17,13,6,5
99,29,9,2,19,4
100,0,5,17,17,15
100,1,13,15,6,12
100,2,-1,-1,-1,-1
100,3,7,17,3,6
100,4,9,3,7,9
100,5,-1,-1,-1,-1
100,6,7,12,9,2
100,7,6,17,9,7
100,8,13,16,11,2
100,9,-1,-1,-1,-1
100,10,-1,-1,-1,-1
100,11,-1,-1,-1,-1
100,12,-1,-1,-1,-1
100,13,12,2,5,5
100,14,7,11,13,17
100,15,8,2,14,7
100,16,11,2,3,10
100,17,7,10,16,18
100,18,-1,-1,-1,-1
100,19,-1,-1,-1,-1
100,20,7,16,14,19
100,21,-1,-1,-1,-1
100,22,10,2,17,2
100,23,17,12,1,0
100,24,-1,-1,-1,-1
100,25,-1,-1,-1,-1
100,26,17,11,1,15
100,27,8,17,7,16
100,28,17,13,6,5
100,29,9,2,19,4
101,0,5,17,17,15
101,1,13,15,6,12
101,2,-1,-1,-1,-1
101,3,7,17,3,6
101,4,9,3,7,9
101,5,-1,-1,-1,-1
101,6,7,12,9,2
101,7,6,17,9,7
101,8,13,16,11,2
101,9,-1,-1,-1,-1
101,10,-1,-1,-1,-1
101,11,-1,-1,-1,-1
101,12,-1,-1,-1,-1
101,13,12,2,5,5
101,14,7,11,13,17
101,15,8,2,14,7
101,16,11,2,3,10
101,17,7,10,16,18
101,18,-1,-1,-1,-1
101,19,-1,-1,-1,-1
101,20,7,16,14,19
101,21,-1,-1,-1,-1
101,22,10,2,17,2
101,23,17,12,1,0
101,24,-1,-1,-1,-1
101,25,-1,-1,-1,-1
101,26,17,11,1,15
101,27,8,17,7,16
101,28,17,13,6,5
101,29,9,2,19,4
102,0,5,17,17,15
102,1,13,15,6,12
102,2,-1,-1,-1,-1
102,3,7,17,3,6
102,4,9,3,7,9
102,5,-1,-1,-1,-1
102,6,7,12,9,2
102,7,6,17,9,7
102,8,13,16,11,2
102,9,-1,-1,-1,-1
102,10,-1,-1,-1,-1
102,11,-1,-1,-1,-1
102,12,-1,-1,-1,-1
102,13,12,2,5,5
102,14,7,11,13,17
102,15,8,2,14,7
102,16,11,2,3,10
102,17,7,10,16,18
102,18,-1,-1,-1,-1
102,19,-1,-1,-1,-1
102,20,7,16,14,19
102,21,-1,-1,-1,-1
102,22,10,2,17,2
102,23,17,12,1,0
102,24,-1,-1,-1,-1
102,25,-1,-1,-1,-1
102,26,17,11,1,15
102,27,8,17,7,16
102,28,17,13,6,5
102,29,9,2,19,4
103,0,5,17,17,15
103,1,13,15,6,12
103,2,-1,-1,-1,-1
103,3,7,17,3,6
103,4,9,3,7,9
103,5,-1,-1,-1,-1
103,6,7,12,9,2
103,7,6,17,9,7
103,8,13,16,11,2
103,9,-1,-1,-1,-1
103,10,-1,-1,-1,-1
103,11,-1,-1,-1,-1
103,12,-1,-1,-1,-1
103,13,12,2,5,5
103,14,7,11,13,17
103,15,8,2,14,7
103,16,11,2,3,10
103,17,7,10,16,18
103,18,-1,-1,-1,-1
103,19,-1,-1,-1,-1
103,20,7,16,14,19
103,21,-1,-1,-1,-1
103,22,10,2,17,2
103,23,17,12,1,0
103,24,-1,-1,-1,-1
103,25,-1,-1,-1,-1
103,26,17,11,1,15
103,27,8,17,7,16
103,28,17,13,6,5
103,29,9,2,19,4
104,0,5,17,17,15
104,1,13,15,6,12
104,2,-1,-1,-1,-1
104,3,7,17,3,6
104,4,9,3,7,9
104,5,-1,-1,-1,-1
104,6,7,12,9,2
104,7,6,17,9,7
104,8,13,16,11,2
104,9,-1,-1,-1,-1
104,10,-1,-1,-1,-1
104,11,-1,-1,-1,-1
104,12,-1,-1,-1,-1
104,13,12,2,5,5
104,14,7,11,13,17
104,15,8,2,14,7
104,16,11,2,3,10
104,17,7,10,16,18
104,18,-1,-1,-1,-1
104,19,-1,-1,-1,-1
104,20,7,16,14,19
104,21,-1,-1,-1,-1
104,22,10,2,17,2
104,23,17,12,1,0
104,24,-1,-1,-1,-1
104,25,-1,-1,-1,-1
104,26,17,11,1,15
104,27,8,17,7,16
104,28,17,13,6,5
104,29,9,2,19,4
105,0,5,17,17,15
105,1,13,15,6,12
105,2,-1,-1,-1,-1
105,3,7,17,3,6
105,4,9,3,7,9
105,5,-1,-1,-1,-1
105,6,7,12,9,2
105,7,6,17,9,7
105,8,13,16,11,2
105,9,-1,-1,-1,-1
105,10,-1,-1,-1,-1
105,11,-1,-1,-1,-1
105,12,-1,-1,-1,-1
